n59989,clocal+knownBit,circuit8,gap0.1,graph7
Time,
a,b,valid,frequency
255,235,False,2
255,171,False,5
249,245,False,3
235,255,False,10
231,255,False,4
243,251,False,1
219,239,False,6
233,255,False,5
235,191,False,1
243,239,False,2
231,251,False,2
239,183,False,4
241,253,False,3
251,241,False,1
239,243,False,1
171,255,False,3
231,243,False,2
247,211,False,3
245,241,False,1
187,233,False,1
245,177,False,2
183,227,False,2
217,201,False,1
239,255,False,4
251,255,False,1
255,187,False,2
223,191,False,4
251,191,False,4
251,223,False,2
251,239,True,1
243,255,False,3
239,253,False,3
253,207,False,3
223,253,False,1
207,251,False,3
239,247,False,3
253,237,False,3
251,215,False,3
251,175,False,3
247,243,False,1
237,253,False,1
191,207,False,2
235,247,False,5
239,187,False,2
249,237,False,2
247,175,False,3
179,255,False,6
187,223,False,2
239,221,False,3
245,237,False,2
203,255,False,4
229,253,False,2
155,255,False,3
237,233,False,3
255,163,False,2
249,243,False,2
217,189,False,2
199,255,False,5
255,173,False,3
215,235,False,3
233,237,False,4
241,247,False,1
191,229,False,1
211,203,False,2
203,215,False,1
243,213,False,2
207,249,False,1
183,241,False,1
169,205,False,1
255,247,False,2
223,239,False,3
255,189,False,3
247,239,False,4
255,221,False,1
251,251,False,3
247,251,False,5
255,159,False,2
255,243,False,1
253,253,False,2
239,207,False,2
187,255,False,2
255,211,False,2
249,191,False,1
249,239,False,1
255,233,False,4
253,249,False,1
219,253,False,3
255,227,False,1
255,167,False,2
223,249,False,2
211,255,False,7
251,231,False,3
231,235,False,2
245,231,False,2
249,253,False,2
231,223,False,5
233,253,False,3
237,183,False,2
175,251,False,1
247,245,False,1
235,243,False,2
215,243,False,1
159,247,False,4
235,249,False,2
253,241,False,2
207,189,False,1
231,247,False,4
239,199,False,3
253,229,False,2
239,219,False,2
251,187,False,1
231,179,False,1
233,191,False,1
173,255,False,4
219,245,False,5
251,143,False,2
249,157,False,1
219,231,False,1
143,251,False,6
163,255,False,2
205,253,False,3
205,249,False,2
241,245,False,1
247,147,False,1
175,249,False,1
189,229,False,1
219,233,False,1
199,251,False,5
173,245,False,2
185,239,False,3
189,205,False,1
227,189,False,2
165,253,False,2
165,239,False,1
139,255,False,2
227,183,False,1
219,163,False,1
199,219,False,1
199,213,False,2
157,229,False,1
207,181,False,3
233,241,False,2
177,253,False,3
147,247,False,2
207,217,False,1
241,229,False,2
243,209,False,2
217,213,False,1
213,203,False,1
233,205,False,1
131,255,False,1
195,179,False,1
255,255,False,2
191,255,False,4
221,255,False,5
191,223,False,2
191,235,False,1
223,255,False,2
239,239,False,1
219,255,False,5
191,237,False,1
223,219,False,3
245,239,False,3
159,255,False,4
255,183,False,2
207,255,False,4
219,223,False,4
221,253,False,2
251,219,False,2
253,243,False,2
237,191,False,2
237,247,False,4
249,251,False,2
245,247,False,3
219,191,False,4
223,175,False,3
215,239,False,4
219,247,False,5
253,221,False,1
187,251,False,2
231,219,False,3
255,179,False,4
243,223,False,3
255,229,False,1
205,255,False,4
235,223,False,1
203,239,False,7
247,207,False,3
223,189,False,1
239,245,False,2
223,243,False,2
215,183,False,1
243,219,False,2
251,249,False,3
207,187,False,2
223,179,False,3
227,255,False,2
207,223,False,1
217,253,False,5
251,237,False,1
183,247,False,3
237,231,False,1
183,223,False,2
175,247,False,6
207,247,False,2
207,219,False,3
245,175,False,1
221,251,False,3
255,185,False,3
255,217,False,2
235,159,False,1
217,251,False,4
215,219,False,2
235,239,False,1
223,187,False,1
167,247,False,3
205,191,False,3
219,215,False,3
247,235,False,2
243,247,False,3
167,235,False,1
215,179,False,1
251,245,False,2
239,181,False,1
233,243,False,1
231,237,False,1
235,215,False,2
203,223,False,2
241,251,False,1
213,253,False,1
