n59989,cAdvantage_system1.1,circuit8,gap0.01,graph6
Time,
a,b,valid,frequency
243,253,False,1
119,251,False,1
245,201,False,1
219,195,False,1
247,169,False,1
217,144,False,1
247,115,False,4
215,79,False,2
205,121,False,1
149,219,False,3
185,215,False,1
205,251,False,1
242,99,False,1
149,237,False,1
147,226,False,2
143,83,False,2
221,233,False,1
149,177,False,1
217,181,False,1
244,251,False,1
151,243,False,2
223,115,False,5
235,105,False,1
215,243,False,4
147,199,False,1
159,71,False,1
254,67,False,5
181,61,False,2
151,219,False,3
191,197,False,1
212,235,False,3
212,243,False,1
156,255,False,2
140,233,False,1
229,213,False,1
188,237,False,1
208,127,False,1
180,255,False,1
84,229,False,1
151,253,False,4
183,102,False,1
213,170,False,1
215,139,False,2
143,202,False,1
150,251,False,3
239,211,False,1
125,69,False,1
115,119,False,1
213,211,False,1
223,107,False,6
172,253,False,1
117,69,False,1
220,119,False,1
148,251,False,2
93,155,False,1
245,163,False,2
223,103,False,3
151,119,False,3
151,73,False,1
255,209,False,1
222,239,False,2
215,169,False,1
197,249,False,2
218,245,False,1
181,255,False,1
245,243,False,1
218,111,False,1
223,135,False,1
159,123,False,6
15,250,False,1
149,251,False,1
255,71,False,4
215,254,False,1
127,75,False,2
157,91,False,1
213,251,False,4
131,243,False,1
253,97,False,1
15,115,False,1
164,153,False,1
255,70,False,1
159,117,False,1
255,67,False,3
183,87,False,2
140,249,False,1
237,219,False,1
182,75,False,1
12,111,False,1
157,79,False,1
156,243,False,2
212,223,False,1
219,179,False,1
151,251,False,2
213,229,False,2
221,126,False,1
155,171,False,1
147,250,False,1
58,245,False,1
147,95,False,2
223,208,False,1
159,91,False,3
230,219,False,1
159,79,False,1
209,251,False,1
214,251,False,6
157,207,False,1
109,199,False,1
157,83,False,3
167,67,False,1
223,75,False,3
91,245,False,1
141,77,False,1
246,123,False,2
209,111,False,1
117,215,False,1
159,195,False,1
149,109,False,2
189,193,False,1
141,243,False,1
215,123,False,9
223,74,False,1
204,123,False,1
148,219,False,1
237,121,False,1
221,113,False,3
215,85,False,1
181,177,False,1
84,249,False,1
157,105,False,1
223,99,False,4
215,111,False,4
247,173,False,1
210,111,False,1
3,119,False,1
150,235,False,2
255,115,False,1
166,239,False,1
210,251,False,1
209,231,False,1
253,107,False,4
189,203,False,1
118,239,False,2
223,83,False,6
251,75,False,1
119,155,False,1
174,123,False,1
55,229,False,1
143,123,False,2
214,223,False,1
205,125,False,2
179,91,False,1
37,189,False,1
141,90,False,1
142,251,False,1
173,229,False,2
156,247,False,1
159,11,False,2
213,249,False,1
221,107,False,3
212,253,False,1
189,99,False,2
246,179,False,1
221,187,False,1
167,233,False,1
196,255,False,2
132,123,False,1
21,249,False,1
217,249,False,1
249,159,False,1
253,65,False,5
244,113,False,1
184,249,False,1
148,215,False,2
204,255,False,2
92,225,False,1
246,71,False,1
239,83,False,2
175,163,False,1
163,246,False,1
93,103,False,1
223,123,False,7
229,241,False,1
118,231,False,1
207,99,False,1
214,239,False,2
119,75,False,1
215,233,False,2
143,127,False,1
155,55,False,1
149,249,False,3
159,107,False,4
149,199,False,1
149,253,False,3
239,99,False,1
147,175,False,1
191,123,False,4
159,243,False,1
213,243,False,4
157,235,False,1
145,127,False,1
215,97,False,2
213,123,False,5
215,251,False,3
165,89,False,1
133,235,False,1
239,91,False,3
199,123,False,2
222,115,False,1
149,210,False,1
247,113,False,1
181,123,False,2
221,115,False,1
255,99,False,7
221,99,False,2
23,235,False,1
145,243,False,1
151,235,False,2
182,239,False,1
149,57,False,2
77,115,False,1
159,171,False,1
196,187,False,1
221,219,False,2
198,119,False,1
193,185,False,1
199,211,False,1
251,71,False,1
189,77,False,1
155,91,False,2
215,81,False,1
127,69,False,1
181,253,False,1
247,97,False,3
198,195,False,1
141,239,False,2
156,227,False,1
191,81,False,3
222,123,False,2
149,235,False,2
252,251,False,1
86,199,False,1
252,75,False,1
191,73,False,2
87,187,False,1
191,89,False,5
159,101,False,1
93,219,False,1
219,123,False,2
175,117,False,2
157,251,False,2
243,129,False,1
94,251,False,1
151,85,False,2
219,186,False,1
247,155,False,1
31,123,False,1
255,73,False,2
215,179,False,1
90,79,False,1
249,194,False,1
215,141,False,1
134,253,False,1
149,227,False,3
221,67,False,3
206,87,False,1
166,255,False,1
246,185,False,1
253,67,False,1
215,121,False,3
215,118,False,1
143,251,False,2
197,253,False,1
221,179,False,1
253,105,False,2
149,255,False,3
71,127,False,1
207,251,False,1
247,95,False,1
181,57,False,1
187,253,False,2
159,179,False,1
141,237,False,1
199,99,False,1
55,123,False,1
255,169,False,1
185,127,False,1
223,155,False,1
219,251,False,1
213,238,False,1
181,65,False,1
135,255,False,1
129,75,False,1
159,99,False,1
191,121,False,1
83,119,False,1
254,101,False,2
141,233,False,1
143,248,False,1
217,111,False,1
166,245,False,1
255,102,False,1
81,227,False,1
91,119,False,1
214,237,False,2
213,99,False,2
247,68,False,1
29,95,False,1
223,69,False,1
132,255,False,1
148,255,False,7
117,115,False,1
241,203,False,1
188,79,False,1
189,73,False,1
236,107,False,1
84,251,False,1
220,195,False,1
183,197,False,1
189,141,False,1
204,235,False,1
189,241,False,1
76,239,False,1
159,83,False,6
151,179,False,1
159,73,False,3
183,201,False,1
207,91,False,4
87,255,False,1
221,127,False,1
181,83,False,1
