n59989,cAdvantage_system1.1+knownBit,circuit8,gap0.01,graph9
Time,
a,b,valid,frequency
167,219,False,3
255,195,False,25
171,241,False,1
167,235,False,2
183,231,False,11
231,195,False,16
247,195,False,34
167,215,False,9
247,199,False,34
183,199,False,4
247,207,False,3
191,213,False,2
207,195,False,1
179,231,False,1
245,231,False,2
167,243,False,3
215,167,False,2
231,221,False,5
255,165,False,9
175,255,False,1
239,199,False,14
247,209,False,21
231,151,False,11
231,241,False,2
167,231,False,4
243,199,False,4
247,215,False,28
189,199,False,1
179,237,False,1
255,153,False,6
231,211,False,22
253,203,False,2
183,165,False,1
183,213,False,7
231,247,False,8
247,231,False,12
219,233,False,1
191,193,False,5
167,205,False,1
235,223,False,2
175,199,False,1
247,211,False,24
231,215,False,27
255,211,False,14
255,199,False,21
247,151,False,10
183,195,False,4
247,193,False,15
237,145,False,1
245,171,False,2
183,247,False,6
223,139,False,1
247,197,False,26
215,207,False,1
239,211,False,19
183,243,False,4
171,221,False,2
231,213,False,17
229,245,False,1
167,223,False,4
239,245,False,2
255,151,False,6
183,237,False,1
191,235,False,2
167,245,False,2
235,215,False,6
227,211,False,1
211,135,False,1
255,147,False,12
211,235,False,1
135,241,False,1
231,131,False,4
245,199,False,2
231,193,False,4
191,195,False,1
247,213,False,27
219,203,False,2
231,199,False,17
251,197,False,5
165,239,False,1
239,213,False,21
247,183,False,4
197,221,False,1
247,221,False,6
197,223,False,1
191,199,False,2
239,207,False,2
207,231,False,2
215,205,False,2
243,219,False,1
255,197,False,23
251,135,False,1
229,247,False,1
255,193,False,19
211,139,False,1
247,133,False,12
231,203,False,5
251,131,False,1
231,159,False,3
245,147,False,1
189,167,False,1
253,197,False,3
247,225,False,5
253,181,False,1
255,167,False,7
177,219,False,1
165,251,False,1
235,211,False,1
251,209,False,4
211,195,False,1
183,203,False,5
175,183,False,1
199,235,False,1
239,247,False,9
239,231,False,1
231,243,False,5
183,159,False,1
247,205,False,6
229,243,False,1
175,223,False,3
223,183,False,1
247,203,False,4
183,151,False,1
239,181,False,4
231,231,False,2
167,199,False,4
183,223,False,1
191,231,False,3
237,243,False,2
201,199,False,1
255,209,False,10
255,213,False,22
253,153,False,1
253,221,False,1
255,227,False,2
245,195,False,6
203,203,False,1
181,195,False,2
245,215,False,4
175,211,False,3
239,209,False,11
243,211,False,3
231,135,False,5
243,197,False,6
223,193,False,3
221,217,False,1
199,215,False,4
163,231,False,2
183,197,False,2
241,163,False,1
179,229,False,1
229,199,False,1
247,163,False,5
255,135,False,10
247,219,False,6
185,251,False,1
183,215,False,10
215,243,False,1
181,213,False,1
247,135,False,11
243,213,False,6
251,133,False,2
245,211,False,6
167,207,False,3
221,225,False,1
255,161,False,8
251,165,False,4
231,225,False,2
223,247,False,1
255,217,False,4
151,217,False,1
251,211,False,4
247,191,False,1
247,223,False,2
165,221,False,1
189,219,False,1
253,133,False,1
167,227,False,2
215,199,False,2
165,207,False,1
183,229,False,2
255,181,False,2
243,181,False,2
243,207,False,1
183,209,False,1
245,145,False,2
251,199,False,4
239,149,False,7
239,193,False,5
245,227,False,2
167,221,False,1
207,181,False,1
159,179,False,1
243,187,False,1
215,251,False,1
237,247,False,1
167,251,False,4
231,209,False,3
231,223,False,7
247,245,False,5
247,229,False,5
183,207,False,3
239,227,False,2
229,235,False,1
245,235,False,1
253,215,False,3
175,217,False,1
247,241,False,4
255,223,False,1
183,221,False,4
239,219,False,5
253,165,False,1
247,139,False,3
169,213,False,1
251,203,False,1
215,203,False,2
235,177,False,1
239,197,False,9
167,237,False,2
231,227,False,5
255,129,False,10
247,249,False,1
227,215,False,3
247,201,False,3
255,131,False,15
231,239,False,3
237,149,False,2
231,137,False,1
183,193,False,2
255,149,False,12
239,215,False,14
237,155,False,1
229,139,False,1
175,159,False,2
255,215,False,6
181,201,False,1
241,209,False,1
253,211,False,2
173,215,False,1
253,145,False,1
189,211,False,1
215,193,False,4
247,161,False,1
245,157,False,2
