n59989,clocal+knownBit,circuit8,gap2,graph9
Time,
a,b,valid,frequency
247,243,False,6
239,251,True,8
247,247,False,9
239,255,False,2
255,231,False,1
231,255,False,8
223,251,False,7
243,247,False,18
249,253,False,10
207,251,False,3
187,239,False,6
245,249,False,6
225,245,False,2
221,195,False,1
177,245,False,3
201,217,False,1
165,241,False,2
251,223,False,5
251,239,True,8
239,247,False,6
247,251,False,6
255,237,False,3
255,235,False,2
243,255,False,16
251,231,False,3
175,247,False,3
235,247,False,9
223,237,False,1
239,235,False,3
253,237,False,6
207,253,False,4
243,239,False,4
203,255,False,7
241,251,False,1
247,241,False,2
227,251,False,5
217,253,False,5
219,219,False,3
233,253,False,7
229,253,False,12
241,253,False,5
255,139,False,1
237,217,False,2
233,221,False,3
241,245,False,2
205,249,False,5
217,203,False,1
241,241,False,1
213,225,False,1
197,233,False,1
255,247,False,2
251,255,False,6
255,239,False,3
251,251,False,5
223,253,False,5
253,253,False,4
235,255,False,11
219,255,False,12
191,247,False,1
237,239,False,1
239,249,False,4
251,243,False,6
251,235,False,2
221,253,False,7
249,223,False,2
249,251,False,4
175,251,False,5
207,239,False,1
233,255,False,4
247,249,False,1
239,187,False,2
239,221,False,1
251,207,False,3
235,251,False,5
235,191,False,2
255,173,False,3
255,171,False,6
211,255,False,8
173,255,False,5
179,255,False,5
235,249,False,2
175,237,False,1
233,251,False,3
245,243,False,2
175,243,False,3
231,187,False,1
183,243,False,3
251,233,False,5
247,227,False,2
207,249,False,1
231,243,False,4
245,237,False,3
243,243,False,2
249,237,False,2
243,231,False,3
253,217,False,3
247,211,False,4
249,221,False,3
243,215,False,2
249,189,False,1
177,255,False,1
243,241,False,2
241,237,False,1
245,203,False,1
207,203,False,1
243,181,False,1
207,171,False,2
199,219,False,3
205,215,False,1
171,207,False,2
163,251,False,2
245,241,False,1
245,213,False,1
241,221,False,1
211,237,False,2
229,245,False,3
181,231,False,1
235,227,False,1
211,207,False,3
147,239,False,3
225,253,False,4
221,233,False,2
243,179,False,3
209,253,False,3
241,227,False,1
245,225,False,2
205,217,False,1
169,237,False,2
147,183,False,1
157,229,False,1
229,241,False,3
225,221,False,1
195,231,False,2
227,211,False,1
225,171,False,1
197,241,False,1
177,229,False,1
181,225,False,1
169,161,False,1
255,251,False,3
223,255,False,5
247,255,False,9
251,191,False,5
247,239,False,8
255,243,False,2
255,219,False,2
245,255,False,7
239,253,False,3
191,251,False,3
255,175,False,1
249,255,False,5
237,255,False,6
251,253,False,2
255,215,False,2
221,251,False,3
247,235,False,3
239,243,False,2
219,251,False,7
219,247,False,3
227,255,False,5
247,237,False,3
223,231,False,2
231,251,False,4
189,253,False,1
235,253,False,2
247,245,False,3
251,175,False,6
247,207,False,1
183,239,False,3
215,239,False,3
191,187,False,1
245,253,False,6
243,223,False,3
237,253,False,9
159,239,False,1
235,239,False,11
235,223,False,4
255,155,False,1
255,203,False,1
247,219,False,3
243,251,False,4
247,175,False,1
231,247,False,7
245,251,False,2
219,239,False,3
237,251,False,6
219,223,False,4
255,179,False,3
251,245,False,3
251,219,False,2
205,191,False,2
237,249,False,4
183,215,False,4
211,247,False,3
245,235,False,3
207,243,False,2
231,237,False,1
187,231,False,2
239,227,False,1
251,157,False,1
243,235,False,3
235,221,False,2
235,215,False,4
221,215,False,2
255,209,False,3
223,233,False,2
213,247,False,1
233,191,False,1
241,223,False,1
217,239,False,1
241,247,False,3
231,245,False,1
215,221,False,1
255,169,False,2
255,163,False,2
251,211,False,2
223,171,False,2
247,179,False,2
251,167,False,1
253,173,False,2
211,239,False,7
229,247,False,5
163,255,False,3
213,253,False,5
243,237,False,3
235,175,False,3
207,215,False,3
225,255,False,1
235,217,False,1
243,233,False,1
237,233,False,2
229,249,False,3
201,253,False,6
215,241,False,2
237,185,False,1
231,227,False,3
235,167,False,1
245,217,False,2
207,211,False,1
231,171,False,2
241,231,False,1
203,231,False,3
173,175,False,2
211,243,False,4
227,249,False,2
167,245,False,2
217,215,False,2
171,231,False,1
171,243,False,1
239,165,False,1
221,211,False,1
183,211,False,2
217,187,False,1
199,231,False,2
185,237,False,1
211,215,False,2
167,243,False,1
211,219,False,2
179,235,False,2
209,247,False,2
195,191,False,1
169,251,False,2
249,143,False,1
191,225,False,1
191,163,False,1
195,247,False,4
227,231,False,1
253,169,False,1
197,223,False,2
185,205,False,1
205,185,False,1
229,181,False,1
167,211,False,1
219,195,False,1
231,147,False,2
195,221,False,2
209,245,False,2
195,243,False,1
151,211,False,2
167,227,False,2
213,199,False,1
229,229,False,2
199,227,False,2
213,241,False,2
173,199,False,1
149,237,False,1
195,215,False,1
225,237,False,2
213,205,False,2
213,217,False,1
211,163,False,1
195,171,False,1
177,213,False,1
211,135,False,1
201,229,False,1
165,193,False,1
255,255,False,1
255,223,False,1
255,245,False,5
215,255,False,7
247,253,False,3
255,207,False,1
187,255,False,9
221,255,False,7
253,251,False,2
191,239,False,1
189,255,False,3
251,247,False,3
207,255,False,3
247,223,False,1
251,215,False,2
245,247,False,1
215,251,False,7
215,223,False,6
239,219,False,3
239,215,False,1
239,189,False,2
215,191,False,2
187,251,False,6
237,223,False,2
245,239,False,2
231,191,False,5
187,253,False,2
231,223,False,2
255,205,False,1
199,255,False,5
239,231,False,2
247,187,False,2
247,183,False,2
239,175,False,1
231,239,False,5
187,247,False,2
187,223,False,2
189,239,False,1
215,247,False,4
189,251,False,1
205,255,False,10
237,243,False,2
233,247,False,1
215,243,False,1
207,235,False,3
191,203,False,3
239,155,False,2
251,155,False,1
203,247,False,5
143,253,False,1
155,223,False,2
211,251,False,5
203,239,False,6
185,251,False,3
231,231,False,4
221,245,False,1
243,183,False,1
175,235,False,1
215,215,False,6
219,221,False,3
231,219,False,2
189,215,False,1
249,249,False,1
219,183,False,2
251,179,False,1
229,191,False,2
227,223,False,2
203,253,False,3
167,239,False,2
215,249,False,1
235,235,False,4
219,235,False,1
237,245,False,2
183,235,False,3
231,221,False,1
207,175,False,3
231,207,False,2
245,231,False,2
207,183,False,1
187,175,False,3
243,175,False,1
245,189,False,1
251,171,False,4
251,229,False,1
247,171,False,1
239,217,False,1
203,251,False,5
185,239,False,1
185,223,False,1
201,255,False,1
229,239,False,4
217,251,False,2
169,255,False,3
235,243,False,3
245,215,False,2
189,249,False,2
189,231,False,2
221,207,False,2
215,207,False,1
253,213,False,1
179,239,False,2
179,247,False,1
203,223,False,2
235,207,False,1
231,203,False,2
219,227,False,3
199,235,False,2
233,237,False,1
219,233,False,1
