n59989,cAdvantage_system1.1,circuit8,gap1,graph7
Time,
a,b,valid,frequency
227,225,False,1
163,249,False,1
225,125,False,1
117,177,False,1
133,249,False,1
231,241,False,1
167,123,False,3
230,253,False,1
179,243,False,1
163,253,False,6
171,245,False,1
243,251,False,2
163,251,False,5
165,247,False,6
224,253,False,2
231,245,False,2
163,247,False,7
226,127,False,5
195,127,False,4
165,177,False,1
128,247,False,2
247,251,False,2
187,219,False,1
229,247,False,4
135,243,False,5
229,241,False,2
177,235,False,1
179,119,False,2
227,249,False,1
213,241,False,1
179,61,False,1
193,255,False,10
235,255,False,2
231,243,False,1
241,121,False,1
241,247,False,3
197,247,False,3
219,187,False,1
198,127,False,3
245,243,False,1
177,255,False,3
149,249,False,1
166,245,False,2
211,245,False,1
194,243,False,2
193,119,False,1
145,253,False,1
167,81,False,1
137,243,False,1
145,155,False,1
129,255,False,15
133,239,False,1
162,119,False,2
160,255,False,17
231,185,False,1
167,125,False,4
231,111,False,3
243,159,False,2
215,215,False,1
151,211,False,1
224,255,False,4
135,247,False,1
235,211,False,1
163,127,False,6
115,253,False,1
133,247,False,4
163,223,False,3
151,243,False,1
179,177,False,1
195,243,False,2
197,241,False,1
183,113,False,2
66,255,False,4
225,237,False,1
177,215,False,1
139,245,False,1
146,247,False,1
177,251,False,2
145,223,False,2
215,123,False,3
185,255,False,1
207,249,False,2
133,255,False,7
234,93,False,1
163,255,False,6
227,127,False,3
148,255,False,1
182,215,False,1
243,211,False,2
237,185,False,1
228,249,False,1
183,115,False,2
231,125,False,1
163,119,False,4
211,247,False,1
132,191,False,1
251,240,False,1
162,255,False,23
162,243,False,2
247,204,False,1
141,231,False,1
161,247,False,4
133,241,False,1
194,249,False,2
183,97,False,1
131,231,False,1
198,187,False,1
255,160,False,1
227,61,False,1
193,185,False,1
129,245,False,1
194,127,False,5
203,255,False,4
249,121,False,1
234,243,False,1
253,121,False,1
215,249,False,1
165,246,False,1
228,251,False,1
211,191,False,3
246,105,False,1
231,207,False,1
167,95,False,2
229,127,False,3
243,125,False,2
180,119,False,1
235,231,False,1
227,91,False,1
195,251,False,4
197,187,False,1
215,253,False,1
147,243,False,1
203,245,False,1
79,249,False,1
239,178,False,1
185,249,False,1
200,245,False,1
230,227,False,1
240,111,False,1
231,113,False,2
179,123,False,1
165,123,False,1
161,249,False,3
225,243,False,1
161,255,False,19
243,181,False,1
231,59,False,1
212,179,False,1
211,243,False,1
161,243,False,1
226,59,False,1
134,251,False,2
131,255,False,14
169,175,False,1
177,115,False,1
195,255,False,8
199,231,False,2
243,39,False,1
224,59,False,1
162,251,False,3
192,239,False,2
149,218,False,1
131,181,False,1
195,253,False,7
99,241,False,1
130,251,False,1
129,57,False,1
239,253,False,1
236,119,False,1
219,221,False,1
229,126,False,2
222,107,False,1
167,251,False,4
239,173,False,1
207,191,False,2
199,247,False,3
181,243,False,2
169,255,False,2
185,123,False,1
171,255,False,1
169,253,False,1
199,243,False,3
225,223,False,1
243,121,False,2
183,209,False,1
231,219,False,1
174,115,False,2
162,127,False,4
223,226,False,1
227,239,False,1
226,253,False,2
239,149,False,1
135,253,False,3
167,249,False,3
233,249,False,1
165,223,False,3
167,115,False,1
226,255,False,8
141,215,False,1
196,247,False,1
245,241,False,2
161,253,False,5
165,217,False,1
103,121,False,1
195,181,False,1
129,251,False,3
163,241,False,2
163,55,False,1
179,121,False,1
171,113,False,1
225,249,False,3
194,123,False,1
71,185,False,1
132,255,False,4
193,205,False,1
160,149,False,1
186,251,False,1
231,191,False,1
239,251,True,3
165,245,False,2
237,93,False,1
101,127,False,2
237,117,False,1
217,118,False,1
242,219,False,1
213,111,False,1
145,255,False,2
227,191,False,2
227,251,False,3
170,255,False,2
239,242,False,1
196,127,False,1
166,247,False,5
135,123,False,1
165,189,False,2
233,219,False,1
239,113,False,1
161,219,False,1
209,245,False,2
195,191,False,3
183,149,False,1
210,253,False,1
245,49,False,1
194,255,False,7
167,23,False,1
87,107,False,1
147,231,False,1
239,25,False,1
201,189,False,1
247,113,False,5
179,117,False,1
205,242,False,1
83,117,False,1
162,247,False,4
195,247,False,6
35,125,False,1
195,111,False,1
160,251,False,3
198,123,False,3
162,175,False,1
179,83,False,1
193,223,False,4
128,255,False,9
135,117,False,3
129,223,False,4
161,221,False,2
67,125,False,1
160,239,False,3
129,250,False,1
239,223,False,1
231,251,False,1
181,253,False,1
167,255,False,4
214,247,False,2
197,239,False,1
242,123,False,2
119,185,False,1
215,179,False,1
167,191,False,2
213,249,False,2
226,175,False,2
102,243,False,1
213,243,False,1
229,253,False,2
166,253,False,3
231,249,False,3
203,253,False,2
171,127,False,2
247,181,False,1
227,183,False,4
213,251,False,2
207,189,False,1
167,211,False,2
179,239,False,1
246,179,False,1
163,191,False,3
241,251,False,1
243,243,False,1
146,255,False,1
199,125,False,2
209,255,False,3
193,127,False,1
229,113,False,1
151,246,False,1
135,189,False,1
225,123,False,2
166,243,False,1
199,185,False,2
163,235,False,2
199,251,False,1
235,177,False,1
71,223,False,1
243,156,False,1
227,119,False,2
177,243,False,1
201,252,False,2
225,219,False,1
246,161,False,1
225,175,False,1
247,161,False,1
163,185,False,1
103,177,False,1
193,191,False,2
227,101,False,1
147,115,False,1
164,251,False,1
193,251,False,1
147,255,False,3
149,237,False,1
98,185,False,1
197,245,False,1
135,95,False,1
138,253,False,2
135,127,False,3
193,247,False,3
195,87,False,1
195,115,False,1
129,215,False,2
235,176,False,1
137,125,False,1
130,255,False,16
195,103,False,1
237,254,False,1
255,242,False,1
215,127,False,2
199,255,False,1
231,247,False,1
183,123,False,1
159,255,False,1
232,253,False,1
207,243,False,1
253,185,False,1
227,255,False,5
205,243,False,1
217,247,False,1
247,117,False,3
212,255,False,1
135,255,False,6
173,253,False,1
217,243,False,1
199,249,False,2
183,184,False,1
213,247,False,1
230,125,False,2
188,179,False,1
196,235,False,1
247,83,False,3
203,249,False,2
175,113,False,1
163,245,False,4
194,251,False,3
117,241,False,1
246,155,False,1
240,241,False,1
203,207,False,1
225,191,False,2
208,255,False,5
226,239,False,3
229,95,False,1
255,145,False,2
114,187,False,1
231,122,False,1
71,215,False,1
247,243,False,1
247,147,False,1
59,245,False,1
197,125,False,1
202,191,False,1
160,221,False,1
169,117,False,1
122,97,False,1
245,166,False,2
211,211,False,1
160,127,False,2
134,253,False,4
144,255,False,3
170,115,False,2
165,91,False,1
165,211,False,1
241,177,False,1
249,184,False,1
195,183,False,1
132,241,False,1
194,253,False,1
201,117,False,1
205,113,False,1
162,115,False,1
135,53,False,1
160,219,False,1
192,127,False,3
65,255,False,3
128,215,False,1
130,245,False,1
231,255,False,2
212,127,False,1
183,251,False,1
235,251,False,1
245,245,False,1
180,255,False,1
213,221,False,1
183,249,False,2
231,187,False,1
223,120,False,1
243,185,False,1
214,223,False,1
139,250,False,1
231,123,False,3
229,255,False,4
191,89,False,1
231,253,False,2
166,127,False,1
247,187,False,1
231,119,False,3
171,251,False,2
225,119,False,1
231,87,False,2
165,253,False,1
171,219,False,1
175,83,False,1
199,171,False,1
231,179,False,1
225,255,False,5
118,177,False,1
173,249,False,1
175,217,False,1
167,117,False,1
164,127,False,2
179,191,False,1
166,251,False,4
203,126,False,1
205,254,False,1
167,121,False,2
199,117,False,1
229,249,False,1
247,165,False,2
165,119,False,1
177,111,False,1
169,123,False,1
97,251,False,2
138,255,False,3
225,253,False,2
227,189,False,1
175,116,False,1
135,183,False,1
199,253,False,1
137,189,False,2
131,191,False,5
206,181,False,2
231,175,False,1
204,87,False,1
152,247,False,1
131,223,False,3
194,239,False,2
199,87,False,1
171,243,False,1
161,125,False,1
196,215,False,1
202,101,False,1
210,179,False,1
247,49,False,1
147,247,False,1
239,177,False,1
243,83,False,3
197,235,False,1
81,251,False,1
163,189,False,2
229,147,False,1
161,231,False,1
131,115,False,1
145,219,False,1
131,245,False,2
161,223,False,2
130,119,False,1
193,113,False,1
237,255,False,1
237,247,False,1
239,187,False,1
255,186,False,1
230,251,False,1
167,247,False,1
199,219,False,2
181,251,False,1
246,249,False,1
244,123,False,1
246,119,False,1
198,255,False,2
165,255,False,6
115,251,False,2
151,239,False,1
230,221,False,1
247,179,False,1
255,113,False,1
231,159,False,1
170,221,False,1
231,189,False,2
253,114,False,1
231,157,False,1
231,115,False,3
227,245,False,2
151,189,False,1
232,127,False,2
241,255,False,1
237,112,False,2
211,121,False,1
241,187,False,2
196,239,False,1
183,147,False,1
227,237,False,1
87,189,False,1
246,243,False,1
240,247,False,1
227,215,False,1
167,119,False,1
215,158,False,1
163,125,False,3
168,255,False,3
179,213,False,1
164,255,False,3
121,151,False,1
179,255,False,1
227,252,False,1
236,237,False,1
164,247,False,1
215,81,False,1
177,241,False,1
131,127,False,4
166,227,False,1
227,187,False,1
33,253,False,1
165,251,False,2
161,59,False,1
7,191,False,1
197,189,False,1
131,253,False,2
243,209,False,1
234,121,False,1
199,116,False,1
167,245,False,3
160,125,False,1
162,237,False,1
209,191,False,2
246,113,False,2
227,103,False,1
51,117,False,1
145,232,False,1
193,159,False,1
207,145,False,1
167,177,False,1
195,108,False,1
193,189,False,1
197,183,False,1
83,189,False,1
199,241,False,1
224,183,False,1
167,21,False,2
192,255,False,2
191,81,False,1
175,112,False,1
147,203,False,1
132,55,False,1
157,231,False,1
130,253,False,3
193,91,False,1
168,199,False,1
32,223,False,1
129,191,False,2
135,215,False,2
129,221,False,2
209,193,False,1
128,223,False,3
1,253,False,1
237,249,False,1
214,255,False,3
238,247,False,1
247,245,False,2
230,255,False,2
247,233,False,1
223,105,False,1
143,253,False,1
232,255,False,2
191,83,False,1
236,223,False,1
243,245,False,2
247,115,False,2
99,253,False,1
239,101,False,1
239,213,False,1
231,77,False,1
166,249,False,1
55,245,False,1
238,185,False,1
235,253,False,1
232,123,False,1
243,249,False,2
242,255,False,1
218,251,False,1
229,223,False,1
206,123,False,1
179,219,False,1
173,187,False,1
231,178,False,1
243,155,False,1
166,123,False,3
191,141,False,1
243,215,False,1
54,249,False,1
247,59,False,1
239,81,False,2
167,219,False,1
226,251,False,2
232,223,False,1
133,117,False,2
240,219,False,1
227,253,False,2
175,243,False,1
193,253,False,1
167,203,False,1
234,185,False,1
197,179,False,1
226,191,False,1
133,127,False,2
229,185,False,1
230,127,False,5
99,127,False,1
151,247,False,1
162,109,False,1
178,119,False,2
37,191,False,1
194,125,False,2
182,117,False,1
119,145,False,1
74,255,False,1
141,233,False,1
187,209,False,1
215,83,False,1
180,247,False,1
196,223,False,2
227,51,False,1
234,87,False,1
177,191,False,1
145,237,False,1
197,127,False,3
134,231,False,1
231,112,False,1
242,179,False,1
139,253,False,1
229,216,False,1
168,247,False,1
134,255,False,6
146,253,False,1
210,177,False,1
166,191,False,2
211,125,False,1
133,215,False,1
245,83,False,1
117,181,False,1
96,251,False,2
163,239,False,2
132,253,False,2
169,125,False,1
231,89,False,2
161,159,False,1
162,191,False,2
223,131,False,1
66,123,False,1
215,145,False,1
73,223,False,1
66,191,False,1
161,239,False,3
133,121,False,1
17,189,False,1
137,220,False,1
193,115,False,1
166,237,False,2
239,121,False,2
215,125,False,1
172,255,False,1
235,120,False,1
185,251,False,1
231,237,False,1
234,127,False,1
199,127,False,1
247,241,False,2
174,247,False,1
230,113,False,1
243,233,False,1
198,253,False,2
215,219,False,2
166,255,False,3
177,127,False,1
245,109,False,1
227,243,False,1
200,255,False,1
227,247,False,2
70,255,False,1
214,219,False,1
215,246,False,1
187,121,False,1
219,251,False,1
197,223,False,1
235,183,False,1
123,122,False,1
230,245,False,2
134,191,False,2
206,249,False,1
138,245,False,1
175,85,False,1
170,223,False,1
196,191,False,1
167,107,False,1
199,173,False,1
215,195,False,1
214,251,False,2
87,177,False,1
238,147,False,1
198,251,False,1
198,223,False,2
135,119,False,2
151,89,False,1
194,187,False,1
183,242,False,1
170,119,False,1
71,116,False,1
195,125,False,1
237,103,False,1
227,117,False,1
238,19,False,1
229,153,False,1
115,95,False,1
239,165,False,1
197,91,False,2
198,119,False,4
247,112,False,1
231,161,False,1
135,214,False,1
209,247,False,1
198,183,False,2
235,112,False,1
197,252,False,1
227,233,False,1
162,123,False,1
167,207,False,1
151,249,False,1
231,167,False,1
227,177,False,1
178,185,False,1
179,221,False,1
171,119,False,1
162,235,False,1
255,72,False,1
195,239,False,2
163,187,False,1
146,239,False,2
163,117,False,1
193,111,False,1
179,185,False,1
178,103,False,1
229,55,False,1
160,126,False,1
96,127,False,1
194,245,False,1
197,225,False,1
131,221,False,1
146,159,False,1
228,233,False,1
96,247,False,1
237,126,False,1
220,243,False,1
171,247,False,2
253,115,False,1
209,127,False,1
237,125,False,1
231,221,False,1
233,183,False,1
214,115,False,1
234,255,False,1
229,91,False,1
231,211,False,1
171,249,False,1
231,83,False,2
255,81,False,2
229,235,False,1
245,125,False,1
227,125,False,3
135,191,False,1
178,127,False,2
230,243,False,1
146,251,False,1
209,250,False,1
176,247,False,1
231,213,False,1
142,243,False,1
170,127,False,1
210,115,False,1
150,127,False,1
255,211,False,1
70,177,False,1
35,251,False,3
235,89,False,1
227,235,False,1
197,255,False,4
241,249,False,1
163,227,False,1
239,86,False,1
169,95,False,1
239,241,False,1
251,90,False,1
211,175,False,1
165,221,False,1
165,117,False,2
69,255,False,2
195,249,False,2
134,179,False,1
235,189,False,1
198,117,False,1
136,251,False,1
129,239,False,1
38,247,False,1
133,219,False,1
161,191,False,1
96,255,False,2
174,113,False,1
120,119,False,1
133,195,False,1
131,247,False,2
135,245,False,1
172,125,False,1
226,221,False,1
173,119,False,1
134,241,False,1
129,253,False,2
160,247,False,3
239,104,False,1
195,179,False,1
231,82,False,2
193,237,False,2
160,253,False,1
164,103,False,1
235,208,False,1
64,255,False,2
67,253,False,1
226,171,False,1
211,113,False,1
134,243,False,1
193,233,False,1
133,111,False,1
67,191,False,1
128,253,False,2
225,205,False,1
160,211,False,1
129,189,False,1
0,215,False,1
109,251,False,1
244,255,False,1
201,127,False,1
173,31,False,1
246,219,False,1
219,248,False,1
187,243,False,1
244,119,False,2
