n59989,cAdvantage_system1.1+knownBit,circuit8,gap2,graph7
Time,
a,b,valid,frequency
155,231,False,1
175,253,False,1
239,255,False,3
251,191,False,4
185,255,False,15
171,251,False,13
153,253,False,4
185,221,False,2
139,249,False,4
219,255,False,10
187,247,False,5
203,223,False,12
139,255,False,36
203,251,False,10
203,247,False,7
189,159,False,1
189,205,False,1
157,155,False,1
201,221,False,4
171,247,False,7
155,251,False,4
233,251,False,6
203,221,False,7
137,255,False,21
209,253,False,3
153,235,False,3
217,205,False,1
169,237,False,1
161,253,False,1
203,255,False,24
171,255,False,34
199,239,False,1
211,243,False,1
171,221,False,8
201,253,False,10
249,179,False,2
243,217,False,1
171,249,False,5
159,167,False,1
169,191,False,4
139,221,False,2
201,215,False,3
169,243,False,2
163,221,False,2
153,217,False,1
251,239,True,3
235,255,False,10
187,223,False,8
191,187,False,1
219,251,False,6
253,179,False,1
235,243,False,4
143,253,False,2
185,239,False,4
207,215,False,2
177,255,False,4
171,191,False,4
235,221,False,10
185,251,False,3
251,217,False,1
233,253,False,8
219,203,False,2
191,171,False,2
139,251,False,10
203,249,False,6
219,211,False,1
175,211,False,1
203,219,False,4
235,217,False,6
185,249,False,4
233,243,False,1
171,237,False,1
139,191,False,3
139,253,False,13
171,219,False,6
171,187,False,2
199,205,False,1
201,219,False,4
213,157,False,1
239,247,False,1
175,255,False,5
231,255,False,1
239,191,False,1
235,251,False,12
155,255,False,13
249,191,False,2
219,223,False,6
211,255,False,3
235,223,False,6
235,159,False,4
223,181,False,1
215,187,False,1
167,251,False,1
155,247,False,4
235,231,False,1
203,239,False,6
187,231,False,3
185,253,False,5
217,247,False,1
171,253,False,20
195,255,False,3
235,151,False,1
155,219,False,3
205,187,False,3
235,233,False,3
185,243,False,1
209,251,False,3
201,191,False,3
233,215,False,4
185,187,False,1
203,235,False,1
239,209,False,3
235,205,False,1
169,251,False,9
169,223,False,16
171,189,False,3
233,219,False,3
141,253,False,4
201,243,False,1
217,249,False,3
137,251,False,4
137,223,False,8
251,145,False,1
169,187,False,1
139,159,False,2
195,221,False,1
153,237,False,2
251,251,False,5
253,251,False,1
187,255,False,12
143,255,False,6
251,215,False,1
175,223,False,4
237,191,False,1
233,255,False,21
217,255,False,12
251,249,False,2
227,255,False,5
171,223,False,12
251,243,False,3
173,255,False,16
251,211,False,2
219,175,False,5
235,189,False,2
211,191,False,4
215,159,False,1
203,253,False,12
169,255,False,31
143,251,False,3
251,181,False,1
143,247,False,3
153,255,False,25
221,221,False,1
155,223,False,9
191,151,False,1
171,239,False,5
251,171,False,1
217,239,False,3
243,231,False,1
219,235,False,3
203,191,False,3
143,159,False,1
233,249,False,3
155,237,False,1
153,239,False,4
227,249,False,1
139,223,False,15
235,227,False,1
237,217,False,2
187,151,False,2
155,221,False,4
227,221,False,1
163,223,False,1
