n59989,clocal+OneBit,circuit8,gap0.1,graph7
Time,
a,b,valid,frequency
235,255,False,7
245,245,False,2
255,239,False,2
255,251,False,3
255,243,False,1
243,255,False,3
247,239,False,4
167,255,False,5
241,253,False,2
171,255,False,4
207,251,False,5
207,249,False,1
247,211,False,1
209,189,False,1
163,167,False,2
239,255,False,3
253,253,False,5
239,251,True,1
191,251,False,3
249,253,False,2
237,253,False,1
233,255,False,3
235,247,False,3
255,179,False,1
205,255,False,6
247,235,False,3
255,171,False,1
235,223,False,4
227,251,False,1
253,173,False,1
211,247,False,3
189,217,False,2
223,233,False,2
243,215,False,3
203,175,False,2
253,225,False,1
241,231,False,1
203,215,False,4
241,249,False,2
165,215,False,1
151,243,False,3
237,225,False,1
195,223,False,2
193,221,False,1
255,223,False,1
251,255,False,4
191,255,False,3
253,239,False,1
255,183,False,2
247,251,False,3
187,255,False,4
223,223,False,3
239,235,False,3
223,253,False,3
251,239,True,2
251,187,False,2
223,237,False,2
247,203,False,2
255,167,False,4
255,157,False,1
219,255,False,6
235,239,False,1
245,251,False,2
239,247,False,1
217,253,False,3
251,243,False,4
245,215,False,1
251,249,False,2
189,251,False,1
243,253,False,4
215,235,False,1
187,251,False,3
231,247,False,4
245,247,False,1
215,183,False,2
239,221,False,1
239,183,False,3
233,253,False,1
185,255,False,2
223,231,False,1
249,237,False,2
227,255,False,1
237,231,False,1
249,249,False,1
207,189,False,1
253,213,False,1
223,187,False,2
255,177,False,2
165,255,False,2
243,249,False,2
107,255,False,2
231,251,False,1
237,251,False,4
183,243,False,5
167,215,False,1
225,255,False,3
201,251,False,1
239,213,False,2
235,185,False,1
211,243,False,1
237,219,False,1
251,201,False,1
239,185,False,2
213,249,False,1
215,229,False,2
123,213,False,1
207,243,False,4
163,255,False,3
181,245,False,1
135,255,False,3
139,255,False,4
239,217,False,1
253,153,False,1
137,253,False,1
173,233,False,2
225,189,False,1
137,237,False,1
207,241,False,1
233,185,False,1
221,165,False,2
181,225,False,1
225,231,False,1
243,141,False,1
183,195,False,1
131,247,False,2
225,197,False,1
197,229,False,1
223,239,False,1
253,255,False,4
223,219,False,2
253,251,False,1
221,255,False,1
127,251,False,1
255,221,False,1
251,247,False,5
255,159,False,1
247,191,False,3
247,231,False,5
127,247,False,1
255,237,False,1
251,191,False,2
249,239,False,2
191,247,False,2
223,191,False,2
247,247,False,2
159,251,False,1
251,251,False,2
239,191,False,5
251,221,False,1
217,255,False,2
243,243,False,1
191,219,False,2
243,223,False,3
229,255,False,1
235,253,False,2
251,183,False,4
235,235,False,2
221,249,False,3
245,253,False,4
253,175,False,1
189,253,False,1
215,243,False,1
247,175,False,2
253,215,False,1
207,247,False,2
189,223,False,1
231,223,False,2
247,221,False,2
231,239,False,1
175,219,False,3
245,159,False,1
187,253,False,5
223,155,False,1
235,175,False,2
191,237,False,2
251,245,False,1
251,215,False,2
223,143,False,2
223,215,False,1
239,237,False,1
249,189,False,1
221,251,False,3
175,253,False,1
255,219,False,1
219,127,False,2
207,187,False,1
223,205,False,2
249,227,False,1
207,245,False,2
231,235,False,2
159,235,False,1
215,239,False,7
251,151,False,2
231,215,False,1
211,255,False,5
221,207,False,1
245,237,False,1
249,247,False,1
203,247,False,3
155,255,False,3
187,223,False,1
185,253,False,1
249,235,False,2
249,251,False,1
219,159,False,2
237,245,False,4
255,135,False,1
199,255,False,2
199,239,False,3
231,189,False,1
203,235,False,2
155,253,False,2
199,215,False,2
229,247,False,1
187,221,False,2
247,181,False,1
241,247,False,1
245,203,False,2
191,205,False,3
187,187,False,1
227,247,False,1
205,243,False,2
255,165,False,1
173,253,False,2
221,227,False,2
217,245,False,1
239,187,False,1
183,237,False,1
231,227,False,2
203,231,False,2
235,243,False,1
221,179,False,1
201,255,False,1
225,253,False,1
171,247,False,5
177,251,False,2
187,215,False,3
231,243,False,1
