n59989,clocal+OneBit,circuit8,gap1,graph9
Time,
a,b,valid,frequency
239,251,True,2
255,171,False,4
247,247,False,2
249,245,False,1
255,237,False,2
223,251,False,2
239,191,False,5
219,255,False,4
255,179,False,1
233,255,False,4
235,255,False,4
247,243,False,1
239,243,False,2
243,247,False,1
235,191,False,2
187,239,False,1
249,175,False,2
245,249,False,3
233,253,False,2
237,249,False,3
225,253,False,1
253,225,False,1
251,223,False,3
251,247,False,3
187,255,False,5
251,215,False,5
191,207,False,2
245,247,False,2
245,243,False,3
243,251,False,2
189,249,False,2
247,235,False,2
227,255,False,2
243,231,False,3
217,189,False,2
175,251,False,3
251,241,False,2
241,251,False,1
185,253,False,3
199,255,False,2
181,231,False,2
247,211,False,3
253,201,False,1
213,241,False,2
195,255,False,3
173,241,False,1
233,197,False,1
197,177,False,1
255,191,False,3
253,239,False,1
253,247,False,1
239,255,False,2
251,239,True,3
221,239,False,3
253,231,False,1
253,235,False,1
239,253,False,3
219,247,False,7
243,235,False,2
241,255,False,2
245,207,False,1
215,239,False,4
219,251,False,4
231,255,False,4
239,215,False,3
235,251,False,3
245,237,False,1
207,239,False,1
253,227,False,2
245,253,False,4
235,239,False,3
219,253,False,1
251,207,False,1
215,255,False,4
239,187,False,1
223,235,False,3
239,183,False,2
229,253,False,2
239,249,False,3
233,247,False,1
251,249,False,2
255,167,False,2
255,173,False,2
213,251,False,4
251,159,False,3
187,191,False,1
251,213,False,1
171,255,False,4
255,163,False,1
255,141,False,1
215,247,False,4
187,247,False,5
215,235,False,3
205,253,False,4
223,249,False,1
251,211,False,2
221,249,False,3
175,187,False,2
231,207,False,2
215,211,False,1
181,237,False,3
199,239,False,1
143,255,False,2
207,221,False,4
251,229,False,1
243,245,False,3
207,251,False,4
207,253,False,3
167,255,False,3
241,237,False,1
183,219,False,5
213,183,False,1
203,223,False,1
247,163,False,1
243,249,False,1
253,197,False,1
207,219,False,2
181,245,False,1
207,249,False,1
255,153,False,2
163,239,False,1
163,255,False,1
231,233,False,2
147,255,False,1
209,253,False,1
241,231,False,1
215,229,False,2
231,197,False,1
231,155,False,1
153,221,False,2
139,255,False,6
211,241,False,1
219,167,False,1
247,133,False,1
199,243,False,2
195,221,False,2
205,201,False,2
213,209,False,2
253,255,False,3
255,239,False,2
223,255,False,2
221,255,False,2
247,223,False,2
255,245,False,2
255,231,False,2
251,219,False,1
239,239,False,6
189,255,False,3
253,237,False,2
247,189,False,3
249,223,False,2
243,255,False,5
255,103,False,1
237,239,False,2
231,239,False,5
247,219,False,2
247,175,False,3
223,183,False,3
239,247,False,1
191,247,False,1
223,231,False,2
221,207,False,3
249,239,False,1
221,253,False,3
247,171,False,3
219,175,False,2
251,243,False,2
217,251,False,1
233,251,False,1
235,223,False,1
191,237,False,2
223,187,False,1
207,223,False,2
251,231,False,1
239,173,False,1
223,205,False,1
223,171,False,2
239,211,False,1
187,251,False,2
205,255,False,1
243,219,False,1
251,157,False,3
227,251,False,3
211,255,False,5
189,221,False,2
235,237,False,1
241,253,False,1
215,253,False,2
187,187,False,1
235,249,False,3
179,255,False,3
253,211,False,1
237,205,False,1
235,183,False,1
221,243,False,1
213,253,False,1
207,187,False,1
183,215,False,1
151,255,False,7
233,245,False,1
239,185,False,1
219,183,False,2
201,253,False,2
189,231,False,1
125,185,False,1
243,175,False,1
179,175,False,1
191,241,False,2
155,253,False,1
235,245,False,3
255,169,False,2
215,179,False,2
229,237,False,2
231,245,False,3
201,255,False,4
205,243,False,2
185,245,False,2
235,211,False,1
229,175,False,2
235,185,False,1
175,237,False,4
199,203,False,1
255,209,False,1
253,141,False,1
181,183,False,1
187,235,False,2
173,245,False,1
231,219,False,3
183,253,False,3
211,243,False,5
227,191,False,1
239,203,False,1
187,227,False,1
181,239,False,2
199,223,False,2
235,217,False,2
151,215,False,1
173,237,False,2
199,219,False,3
187,241,False,1
243,241,False,2
255,195,False,1
225,247,False,1
227,175,False,1
203,245,False,1
241,183,False,1
209,247,False,2
167,251,False,1
215,167,False,2
247,209,False,1
153,251,False,2
217,229,False,3
199,249,False,1
207,227,False,1
229,227,False,1
183,249,False,2
221,225,False,1
253,137,False,2
181,201,False,1
221,209,False,2
205,241,False,1
227,219,False,1
213,117,False,1
213,185,False,1
235,205,False,1
179,251,False,1
177,253,False,2
253,133,False,1
203,143,False,1
203,219,False,2
147,207,False,1
149,229,False,1
203,213,False,1
201,181,False,1
163,233,False,1
205,225,False,2
139,217,False,1
167,241,False,1
167,195,False,1
237,137,False,1
203,155,False,1
131,255,False,1
131,251,False,1
211,209,False,1
193,181,False,1
195,227,False,1
195,203,False,1
