n59989,clocal+OneBit,circuit8,gap2,graph7
Time,
a,b,valid,frequency
245,245,False,3
243,255,False,11
251,239,True,4
239,191,False,3
235,255,False,13
247,243,False,7
243,247,False,5
221,253,False,7
243,239,False,5
249,253,False,4
251,175,False,8
219,239,False,9
203,255,False,10
237,249,False,6
251,241,False,1
241,253,False,9
245,237,False,3
249,245,False,4
241,245,False,5
233,205,False,1
245,225,False,2
161,245,False,1
251,255,False,9
255,239,False,2
231,255,False,14
239,247,False,5
239,253,False,2
255,235,False,2
253,231,False,2
251,215,False,3
231,251,False,6
239,249,False,4
247,235,False,2
237,253,False,5
235,251,False,9
227,255,False,6
249,243,False,1
247,227,False,2
227,247,False,3
217,253,False,6
239,217,False,1
245,213,False,1
211,237,False,3
241,233,False,2
229,177,False,2
209,199,False,1
229,209,False,1
165,165,False,1
255,253,False,2
255,223,False,3
247,247,False,4
253,253,False,3
253,251,False,3
237,255,False,7
255,179,False,1
253,249,False,2
239,243,False,4
247,245,False,4
251,231,False,2
239,187,False,4
235,223,False,3
235,247,False,6
217,255,False,7
239,219,False,3
223,187,False,1
245,253,False,6
187,191,False,3
255,155,False,4
249,235,False,2
243,243,False,3
249,237,False,3
251,233,False,1
235,245,False,2
249,249,False,1
231,215,False,4
247,179,False,1
241,247,False,3
115,239,False,2
207,243,False,3
187,231,False,3
189,249,False,3
243,215,False,2
207,219,False,4
215,207,False,5
249,159,False,1
205,253,False,4
243,231,False,1
215,243,False,3
255,163,False,3
201,255,False,1
249,241,False,1
245,241,False,5
171,231,False,2
225,253,False,2
221,233,False,3
179,243,False,1
241,249,False,3
211,243,False,2
167,249,False,1
227,231,False,2
179,249,False,1
217,189,False,1
211,215,False,5
253,153,False,4
209,253,False,6
201,253,False,4
227,235,False,1
229,231,False,2
247,163,False,2
139,253,False,2
225,251,False,4
223,201,False,1
229,241,False,2
237,201,False,1
211,203,False,3
245,201,False,3
219,195,False,1
219,163,False,2
225,245,False,2
201,237,False,4
177,235,False,1
195,221,False,2
225,231,False,1
253,137,False,1
193,247,False,1
233,153,False,1
205,209,False,2
209,227,False,1
193,245,False,1
165,241,False,1
117,145,False,1
255,191,False,2
253,255,False,6
247,255,False,10
255,187,False,2
251,223,False,3
253,239,False,1
239,251,True,3
223,253,False,3
221,255,False,2
219,255,False,8
215,255,False,10
247,251,False,3
255,237,False,1
255,221,False,1
159,255,False,4
239,239,False,3
127,239,False,1
255,243,False,2
207,255,False,4
251,245,False,4
251,221,False,1
219,247,False,7
219,251,False,3
239,235,False,1
253,189,False,2
231,239,False,3
243,251,False,6
215,253,False,4
231,223,False,2
255,229,False,1
253,245,False,3
251,243,False,5
247,219,False,1
245,247,False,2
253,207,False,2
215,251,False,7
231,127,False,1
235,239,False,6
175,251,False,4
231,253,False,1
255,211,False,1
255,181,False,4
255,115,False,1
255,171,False,3
255,199,False,1
205,255,False,5
251,219,False,4
253,221,False,1
251,187,False,1
247,231,False,6
239,215,False,1
243,253,False,3
215,239,False,2
245,251,False,3
171,255,False,5
253,243,False,1
247,215,False,2
207,251,False,5
219,223,False,5
185,255,False,1
233,255,False,2
247,233,False,2
247,155,False,2
229,251,False,1
255,201,False,2
239,213,False,1
233,247,False,2
233,239,False,1
91,223,False,1
245,249,False,6
119,235,False,1
215,231,False,1
243,187,False,3
227,251,False,3
171,247,False,5
205,251,False,3
233,251,False,1
233,223,False,1
227,239,False,1
183,243,False,2
237,189,False,1
243,175,False,3
255,169,False,1
251,181,False,2
223,203,False,2
211,247,False,5
181,239,False,2
203,239,False,2
103,247,False,1
179,239,False,3
163,255,False,1
185,253,False,5
199,191,False,1
245,219,False,1
255,139,False,1
223,171,False,1
213,251,False,3
209,255,False,3
255,135,False,3
227,249,False,1
237,233,False,2
199,219,False,2
227,237,False,2
227,187,False,1
201,251,False,1
187,241,False,1
245,217,False,1
243,203,False,1
