n59989,cAdvantage_system1.1+OneBit,circuit8,gap0.01,graph7
Time,
a,b,valid,frequency
189,251,False,3
185,255,False,2
149,249,False,28
145,253,False,11
145,255,False,31
149,251,False,52
149,185,False,5
157,255,False,53
61,253,False,1
213,219,False,3
153,253,False,29
149,239,False,2
157,189,False,26
149,253,False,40
221,187,False,26
157,249,False,36
221,219,False,4
157,157,False,3
221,251,False,5
249,189,False,1
149,191,False,18
189,253,False,4
155,159,False,1
153,191,False,36
149,217,False,2
157,245,False,3
253,185,False,5
149,219,False,6
189,157,False,2
157,251,False,58
21,251,False,11
185,251,False,4
153,189,False,8
149,243,False,2
149,255,False,56
217,187,False,4
29,249,False,13
213,189,False,3
213,251,False,6
157,243,False,5
153,255,False,60
177,249,False,1
213,191,False,1
157,223,False,9
221,189,False,6
157,253,False,45
181,185,False,2
153,127,False,9
157,191,False,41
209,255,False,2
181,223,False,2
149,187,False,4
157,155,False,10
213,187,False,8
149,189,False,4
153,251,False,15
221,125,False,4
249,249,False,1
221,221,False,2
217,127,False,2
157,187,False,47
181,219,False,3
153,187,False,6
221,185,False,8
189,191,False,8
213,217,False,2
85,249,False,5
89,191,False,7
185,189,False,5
213,249,False,5
157,185,False,19
217,255,False,6
57,251,False,2
145,251,False,9
153,125,False,3
117,251,False,1
173,251,False,1
211,155,False,1
221,123,False,7
141,251,False,4
209,125,False,1
181,253,False,5
221,235,False,1
157,59,False,2
149,233,False,3
93,189,False,5
85,187,False,2
209,187,False,1
61,167,False,1
251,245,False,1
221,237,False,1
181,251,False,7
217,253,False,5
221,169,False,1
157,233,False,2
149,241,False,3
185,219,False,1
157,123,False,5
189,171,False,2
157,239,False,4
217,123,False,2
221,253,False,5
249,187,False,1
189,187,False,8
221,191,False,6
181,255,False,5
85,185,False,2
159,251,False,1
213,243,False,2
153,249,False,9
185,241,False,2
29,185,False,6
21,253,False,13
189,155,False,1
221,155,False,1
189,249,False,4
57,253,False,3
21,249,False,9
157,237,False,4
157,219,False,6
189,219,False,6
253,191,False,1
185,253,False,5
89,127,False,2
89,249,False,2
145,157,False,1
145,189,False,3
89,239,False,4
185,63,False,1
221,249,False,8
29,189,False,8
189,185,False,8
141,249,False,3
93,187,False,13
25,223,False,3
89,189,False,3
149,155,False,1
157,217,False,6
189,175,False,2
149,123,False,3
221,173,False,1
85,219,False,1
245,169,False,1
157,63,False,3
25,249,False,6
25,253,False,12
141,185,False,3
93,235,False,1
153,223,False,7
29,251,False,14
89,125,False,2
221,255,False,2
177,207,False,1
189,247,False,1
221,179,False,2
253,169,False,1
217,249,False,1
221,153,False,5
157,171,False,3
153,159,False,1
89,251,False,2
25,255,False,25
221,145,False,2
157,153,False,4
217,189,False,2
145,187,False,1
137,255,False,3
29,237,False,1
177,253,False,2
217,221,False,1
253,187,False,1
253,31,False,1
141,127,False,2
149,237,False,1
213,185,False,4
221,159,False,4
25,187,False,3
93,255,False,7
185,127,False,2
173,187,False,1
153,221,False,2
29,253,False,15
153,239,False,7
189,153,False,3
181,191,False,1
189,189,False,9
213,255,False,3
145,249,False,1
189,255,False,6
93,191,False,9
93,221,False,2
17,125,False,1
85,251,False,8
151,105,False,1
173,219,False,1
221,143,False,1
157,125,False,3
191,153,False,1
253,235,False,1
145,223,False,4
189,217,False,5
181,121,False,1
141,217,False,1
149,159,False,3
25,159,False,1
149,235,False,1
49,255,False,1
157,247,False,4
191,187,False,1
209,253,False,1
53,181,False,1
217,93,False,1
217,157,False,1
223,27,False,1
117,187,False,1
157,213,False,1
189,201,False,1
21,219,False,1
149,157,False,2
153,247,False,2
157,43,False,1
149,221,False,3
249,151,False,1
153,175,False,2
157,127,False,9
181,157,False,2
125,189,False,1
181,123,False,1
221,217,False,1
85,221,False,2
217,239,False,1
213,95,False,1
121,191,False,2
253,189,False,6
157,227,False,1
213,153,False,1
221,149,False,1
141,253,False,2
81,251,False,1
93,253,False,5
217,223,False,1
223,119,False,1
153,171,False,1
153,235,False,1
221,105,False,1
29,155,False,1
29,239,False,3
93,251,False,4
145,89,False,1
41,191,False,1
93,249,False,8
17,253,False,4
149,91,False,1
133,255,False,2
223,217,False,1
155,127,False,1
221,59,False,3
249,83,False,1
149,245,False,1
189,181,False,1
21,255,False,14
245,153,False,2
217,191,False,3
153,185,False,1
209,189,False,1
27,189,False,1
145,191,False,8
29,187,False,5
61,125,False,1
145,221,False,2
81,255,False,2
93,125,False,1
29,219,False,5
61,173,False,2
189,127,False,1
157,173,False,1
249,159,False,1
255,171,False,1
221,127,False,2
177,191,False,1
17,255,False,7
209,121,False,1
21,217,False,2
221,121,False,4
217,251,False,2
25,183,False,1
61,249,False,1
205,59,False,1
53,255,False,4
181,205,False,1
29,245,False,2
123,63,False,1
29,255,False,23
217,171,False,1
125,157,False,1
223,153,False,1
229,185,False,1
149,247,False,3
149,203,False,1
157,221,False,6
191,185,False,1
25,109,False,1
153,219,False,2
177,255,False,2
25,237,False,1
125,251,False,1
57,189,False,1
213,169,False,1
157,175,False,3
21,185,False,2
125,141,False,1
221,223,False,2
217,173,False,1
159,187,False,2
213,201,False,1
25,239,False,4
93,219,False,1
181,239,False,1
213,127,False,1
149,93,False,1
25,221,False,1
25,127,False,3
221,107,False,1
159,153,False,1
221,239,False,1
173,185,False,1
253,121,False,3
93,185,False,3
5,251,False,1
253,217,False,1
245,83,False,1
29,221,False,3
213,253,False,4
157,159,False,5
89,109,False,1
221,175,False,2
133,251,False,2
249,27,False,1
157,105,False,1
213,121,False,1
145,237,False,1
185,191,False,1
213,175,False,1
89,253,False,1
153,61,False,1
21,245,False,1
29,97,False,1
29,57,False,2
205,253,False,1
155,189,False,1
25,191,False,4
157,209,False,1
181,189,False,2
27,251,False,1
253,155,False,1
253,175,False,1
249,185,False,1
233,255,False,1
153,155,False,2
89,255,False,5
133,253,False,1
17,223,False,1
157,121,False,6
239,185,False,1
89,187,False,2
157,177,False,1
185,237,False,1
61,155,False,1
217,109,False,1
149,153,False,1
149,125,False,2
93,217,False,1
145,239,False,3
121,245,False,1
245,159,False,1
61,191,False,3
53,251,False,3
221,57,False,1
29,123,False,2
17,185,False,1
141,171,False,1
189,91,False,1
85,89,False,1
149,223,False,4
215,121,False,1
255,127,False,1
29,127,False,3
141,255,False,1
253,251,False,1
187,219,False,1
137,223,False,1
253,153,False,2
213,223,False,1
185,185,False,2
53,217,False,1
147,251,False,1
157,241,False,1
189,159,False,1
189,183,False,1
61,189,False,1
85,253,False,1
217,61,False,1
89,223,False,2
253,179,False,1
61,217,False,1
181,175,False,1
149,127,False,3
209,127,False,1
217,63,False,1
221,91,False,2
189,123,False,2
31,249,False,1
165,249,False,1
93,93,False,1
159,95,False,1
21,187,False,1
81,127,False,1
21,63,False,1
151,249,False,1
181,249,False,1
185,79,False,1
117,223,False,1
213,93,False,1
23,251,False,1
93,89,False,1
249,69,False,1
153,217,False,1
189,215,False,1
25,189,False,2
217,45,False,1
21,183,False,1
13,255,False,2
153,111,False,1
29,223,False,1
205,191,False,1
147,221,False,1
205,187,False,1
145,219,False,1
17,213,False,1
21,191,False,1
221,183,False,1
213,123,False,1
181,183,False,1
29,243,False,1
29,191,False,7
93,167,False,1
61,123,False,1
25,219,False,1
25,251,False,2
45,253,False,1
