n59989,cAdvantage_system1.1+knownBit,circuit8,gap0.01,graph7
Time,
a,b,valid,frequency
235,203,False,1
211,191,False,6
209,229,False,1
179,223,False,3
211,171,False,1
147,249,False,10
145,249,False,15
211,219,False,11
219,203,False,6
197,235,False,4
215,219,False,13
147,241,False,5
221,169,False,3
235,215,False,1
149,191,False,4
241,219,False,3
243,177,False,1
151,223,False,1
177,233,False,1
215,147,False,3
229,203,False,2
213,203,False,3
179,251,False,10
215,203,False,8
211,221,False,8
161,247,False,1
247,191,False,2
249,235,False,1
209,249,False,11
209,177,False,2
215,153,False,2
215,235,False,7
149,223,False,4
217,169,False,1
211,185,False,5
243,219,False,11
149,187,False,5
147,217,False,5
209,251,False,24
211,209,False,5
209,225,False,1
145,255,False,15
171,249,False,1
145,191,False,3
211,245,False,1
213,249,False,15
211,195,False,3
183,187,False,4
213,251,False,15
145,253,False,7
151,179,False,1
213,189,False,4
213,221,False,6
209,253,False,11
221,217,False,1
253,211,False,1
163,241,False,1
203,233,False,1
209,213,False,1
203,217,False,1
149,255,False,23
211,227,False,2
211,205,False,1
211,223,False,4
179,243,False,2
177,203,False,1
133,253,False,4
209,255,False,19
221,253,False,1
211,155,False,4
193,253,False,3
217,249,False,6
201,243,False,1
197,221,False,2
211,217,False,8
149,253,False,3
145,239,False,6
203,201,False,1
209,247,False,2
241,217,False,5
209,245,False,3
157,251,False,2
225,237,False,1
149,189,False,1
215,233,False,6
149,217,False,5
249,221,False,2
251,163,False,2
211,201,False,4
149,249,False,10
157,243,False,1
157,217,False,2
157,185,False,2
209,217,False,6
245,217,False,2
245,153,False,1
177,251,False,8
213,235,False,14
197,255,False,3
209,223,False,8
155,255,False,4
255,153,False,3
193,255,False,8
243,209,False,2
181,249,False,3
243,187,False,4
219,219,False,8
147,215,False,2
213,155,False,1
211,251,False,21
151,251,False,11
159,235,False,1
147,253,False,2
167,251,False,2
209,237,False,8
177,243,False,3
211,255,False,8
251,203,False,2
243,243,False,2
209,167,False,1
223,187,False,2
219,205,False,2
255,155,False,3
243,203,False,3
219,155,False,6
147,203,False,3
179,233,False,1
135,221,False,1
213,227,False,4
211,187,False,9
217,185,False,4
217,189,False,3
227,201,False,1
165,253,False,3
199,157,False,1
211,235,False,7
195,211,False,1
211,237,False,4
129,255,False,9
197,219,False,1
131,251,False,4
147,207,False,1
213,171,False,3
149,219,False,2
145,237,False,3
217,219,False,4
241,201,False,2
215,217,False,5
213,205,False,1
241,235,False,2
147,251,False,19
195,245,False,2
245,201,False,1
145,251,False,32
177,249,False,2
