Time,250080
a,b,valid,Percentage_of_results
3,9,False,0.1
7,45,False,0.2
23,37,False,0.1
1,63,False,2.5
1,23,False,0.1
1,31,False,0.7
11,61,False,1.7
9,29,False,0.9
3,63,False,0.2
1,47,False,0.8
11,57,False,0.7
9,7,False,0.1
17,43,False,0.2
27,29,False,0.2
7,37,False,0.1
17,57,False,0.2
31,0,False,0.1
5,15,False,0.1
27,23,False,0.2
15,17,False,0.6
17,59,False,0.3
17,15,False,0.8
15,1,False,0.3
9,21,False,0.1
9,63,False,5.2
37,25,False,0.1
13,21,False,0.1
31,37,False,0.2
3,29,False,0.2
5,57,False,0.4
11,25,False,0.2
11,53,False,0.3
43,25,False,0.2
15,63,False,0.1
1,41,False,0.1
31,13,False,0.1
39,25,False,0.1
21,43,False,0.6
17,63,False,2.7
5,41,False,0.1
1,49,False,0.1
25,15,False,0.3
27,45,False,0.4
23,23,False,0.1
17,47,False,1.8
11,41,False,0.2
15,29,False,0.2
9,61,False,2.4
11,31,False,0.2
29,63,False,0.3
11,13,False,0.2
1,59,False,0.4
55,1,False,0.2
17,23,False,0.1
59,25,False,0.1
11,37,False,0.1
5,59,False,0.5
5,63,False,0.2
1,13,False,0.1
9,47,False,1.5
25,63,False,1.2
9,44,False,0.1
13,33,False,0.2
5,10,False,0.1
1,11,False,0.2
41,55,False,0.1
0,59,False,0.1
27,37,False,0.2
23,34,False,0.1
9,15,False,0.3
15,9,False,0.4
27,33,False,0.1
11,45,False,0.2
27,5,False,0.1
63,9,False,0.3
19,27,False,0.1
7,56,False,0.1
55,25,False,0.2
3,11,False,0.1
25,47,False,0.9
9,30,False,0.1
3,13,False,0.1
3,45,False,0.1
7,57,False,0.1
25,59,False,0.4
5,33,False,0.1
21,15,False,0.3
25,29,False,0.3
31,2,False,0.1
13,29,False,0.4
43,41,False,0.1
63,1,False,0.5
39,57,False,0.4
5,11,False,0.1
31,33,False,0.2
37,27,False,0.1
47,9,False,0.4
1,27,False,0.2
3,15,False,0.1
11,63,False,0.9
43,29,False,0.7
5,25,False,0.1
23,53,False,0.3
7,59,False,0.2
51,41,False,0.2
3,54,False,0.1
9,27,False,0.1
19,47,False,0.4
19,1,False,0.1
40,31,False,0.1
15,43,False,0.1
15,61,False,0.2
7,61,False,0.1
21,47,False,0.5
21,41,False,0.3
19,43,False,0.1
15,45,False,0.2
19,61,False,0.2
26,1,False,0.1
55,3,False,0.2
13,47,False,0.6
19,59,False,0.3
57,15,False,0.3
9,23,False,0.2
17,13,False,0.1
17,11,False,0.1
1,51,False,0.1
16,63,False,0.2
25,13,False,0.2
5,47,False,0.2
35,15,False,0.1
9,59,False,0.5
17,55,False,0.2
13,12,False,0.1
23,20,False,0.1
3,59,False,0.2
31,7,False,0.2
15,25,False,0.2
33,63,False,0.5
9,31,False,0.8
41,31,False,0.5
15,51,False,0.2
3,61,False,0.1
13,60,False,0.1
5,29,False,0.1
23,41,False,0.3
25,61,False,0.5
9,60,False,0.1
39,17,False,0.1
45,27,False,0.1
27,21,False,0.2
7,43,False,0.1
41,61,False,0.4
11,59,False,0.7
13,55,False,0.2
23,7,False,0.1
11,52,False,0.1
41,29,False,0.3
41,27,False,0.1
13,27,False,0.1
49,15,False,0.1
57,39,False,0.1
27,9,False,0.1
43,53,False,0.1
15,31,False,0.2
13,59,False,0.3
17,7,False,0.1
47,1,False,0.1
9,41,False,0.1
