Time,163349
a,b,valid,Percentage_of_results
31,53,False,0.1
29,19,False,0.1
15,37,False,0.6
33,63,False,0.4
15,55,False,0.3
37,15,False,0.3
35,3,False,0.1
3,37,False,0.1
15,1,False,0.2
45,47,False,0.4
25,47,False,0.3
9,49,False,0.2
63,17,False,0.4
43,5,False,0.3
59,21,False,0.1
7,33,False,0.2
37,21,False,0.2
45,39,False,0.5
21,29,False,0.3
13,3,False,0.1
21,37,False,0.1
53,27,False,0.3
41,9,False,0.1
13,55,False,1.1
43,43,False,0.2
9,57,False,0.2
41,23,False,0.7
33,15,False,0.7
63,33,False,0.2
9,63,False,1.2
53,31,False,0.2
40,43,False,0.1
25,59,False,0.1
33,47,False,0.3
15,49,False,0.7
31,21,False,0.2
1,11,False,0.1
33,39,False,0.3
49,3,False,0.2
13,7,False,0.1
5,51,False,0.2
29,55,False,0.3
13,39,False,0.4
11,43,False,0.1
33,29,False,0.3
14,39,False,0.1
43,21,False,0.4
45,51,False,0.2
42,37,False,0.1
45,63,False,0.3
15,35,False,0.2
29,51,False,0.4
6,45,False,0.1
14,37,False,0.1
47,33,False,0.7
45,23,False,0.8
11,61,False,0.1
61,19,False,0.2
9,59,False,0.4
11,51,False,0.4
25,45,False,0.1
13,61,False,0.6
5,55,False,0.7
47,35,False,0.5
41,27,False,0.1
47,1,False,0.6
19,23,False,0.1
23,51,False,0.1
3,61,False,0.1
3,33,False,0.2
14,49,False,0.1
1,23,False,0.3
11,18,False,0.1
33,31,False,0.6
59,17,False,0.4
47,21,False,0.3
47,43,False,0.2
39,57,False,0.2
51,1,False,0.1
55,23,False,0.2
37,47,False,0.3
63,35,False,0.1
61,23,False,0.3
33,3,False,0.1
29,13,False,0.1
9,41,False,0.1
39,35,False,0.3
37,23,False,0.4
13,51,False,1.2
21,31,False,0.2
43,53,False,0.1
61,35,False,0.3
21,61,False,0.3
45,13,False,0.1
53,23,False,0.1
45,17,False,0.3
23,53,False,0.3
39,23,False,0.1
23,19,False,0.1
37,27,False,0.3
53,17,False,0.1
13,59,False,0.9
43,35,False,0.5
47,7,False,0.2
15,53,False,0.3
9,19,False,0.1
13,53,False,0.8
5,17,False,0.1
47,13,False,0.2
1,55,False,0.4
9,55,False,0.9
13,43,False,0.3
31,5,False,0.1
41,55,False,0.5
15,21,False,0.1
63,21,False,0.1
63,1,False,0.2
41,51,False,0.3
41,39,False,0.5
3,41,False,0.1
41,31,False,0.4
15,39,False,0.2
21,55,False,0.2
11,57,False,0.1
5,59,False,0.2
37,7,False,0.1
53,21,False,0.1
7,35,False,0.4
45,25,False,0.2
45,31,False,0.6
41,43,False,0.1
17,57,False,0.1
10,63,False,0.1
37,29,False,0.6
45,19,False,0.1
47,3,False,0.1
15,7,False,0.1
33,23,False,0.4
29,57,False,0.1
47,19,False,0.7
37,13,False,0.2
33,13,False,0.3
31,51,False,0.1
1,39,False,0.2
9,61,False,0.4
33,7,False,0.1
1,63,False,0.3
37,31,False,0.4
13,23,True,0.1
21,53,False,0.1
49,15,False,0.2
42,11,False,0.1
55,21,False,0.2
15,9,False,0.2
9,23,False,0.1
63,19,False,0.2
49,27,False,0.1
5,37,False,0.2
11,37,False,0.3
61,15,False,0.2
13,21,False,0.3
9,51,False,0.2
51,21,False,0.1
35,17,False,0.1
9,45,False,0.3
9,47,False,0.3
