Time,139384
a,b,valid,Percentage_of_results
15,21,False,0.1
27,29,False,0.1
31,13,False,0.3
23,13,True,0.1
3,9,False,0.1
19,13,False,0.1
11,31,False,0.7
11,13,False,0.3
23,5,False,0.1
11,41,False,0.4
43,9,False,0.1
1,59,False,0.2
47,1,False,0.2
27,12,False,0.1
31,21,False,0.2
31,15,False,0.1
43,5,False,0.1
43,41,False,0.4
9,59,False,0.5
59,25,False,0.4
23,31,False,0.3
7,25,False,0.1
51,27,False,0.4
10,7,False,0.1
25,25,False,0.1
9,63,False,0.8
27,61,False,0.3
43,21,False,0.4
15,23,False,0.1
24,7,False,0.1
43,29,False,0.5
7,61,False,0.5
9,51,False,0.1
63,17,False,0.1
15,13,False,0.4
15,45,False,0.4
47,21,False,0.3
15,47,False,0.6
1,31,False,0.1
3,57,False,0.7
14,31,False,0.2
59,17,False,0.2
40,5,False,0.1
23,29,False,0.2
43,43,False,0.6
15,15,False,0.5
20,13,False,0.1
3,56,False,0.2
7,23,False,0.1
47,9,False,0.4
9,15,False,0.1
11,59,False,0.2
3,61,False,1.1
11,53,False,0.3
13,31,False,0.1
27,27,False,0.2
25,31,False,0.1
45,7,False,0.3
7,29,False,0.6
41,23,False,0.1
23,47,False,0.1
11,17,False,0.1
9,47,False,0.1
42,39,False,0.1
33,63,False,0.2
33,31,False,0.1
51,25,False,0.3
1,57,False,0.2
5,27,False,0.2
39,9,False,0.2
7,45,False,0.4
3,53,False,0.2
27,53,False,0.2
2,45,False,0.2
7,15,False,0.2
47,19,False,0.2
5,47,False,0.3
43,25,False,0.5
6,9,False,0.1
7,47,False,0.7
47,41,False,0.3
15,29,False,0.1
51,47,False,0.1
31,9,False,0.3
7,13,False,0.1
3,25,False,0.1
59,5,False,0.1
9,61,False,0.3
27,33,False,0.2
2,57,False,0.2
15,37,False,0.2
35,57,False,0.2
10,29,False,0.2
13,47,False,0.6
5,57,False,0.1
25,45,False,0.1
10,47,False,0.4
15,25,False,0.6
11,47,False,0.8
13,63,False,0.3
14,21,False,0.1
21,45,False,0.1
43,37,False,0.1
35,41,False,0.2
43,33,False,0.1
47,5,False,0.2
2,63,False,0.6
3,31,False,0.3
2,15,False,0.1
3,27,False,0.3
43,11,False,0.3
3,45,False,0.3
13,7,False,0.1
19,9,False,0.1
18,31,False,0.1
35,30,False,0.1
30,43,False,0.1
19,57,False,0.2
6,55,False,0.1
23,15,False,0.1
34,5,False,0.1
15,9,False,0.2
7,41,False,0.2
15,11,False,0.4
19,25,False,0.4
15,31,False,0.1
11,45,False,0.6
9,29,False,0.1
17,61,False,0.1
26,11,False,0.1
47,17,False,0.4
13,57,False,0.3
11,33,False,0.1
3,60,False,0.1
11,63,False,0.7
19,43,False,0.1
22,43,False,0.1
35,31,False,0.2
55,25,False,0.5
10,45,False,0.1
27,45,False,0.7
39,25,False,0.2
39,43,False,0.1
3,51,False,0.1
45,15,False,0.3
41,11,False,0.1
27,19,False,0.2
27,57,False,0.2
39,29,False,0.2
57,43,False,0.1
29,39,False,0.1
47,29,False,0.4
63,9,False,0.5
11,43,False,0.5
7,63,False,0.2
5,45,False,0.1
47,13,False,0.2
49,19,False,0.1
19,61,False,0.4
6,57,False,0.1
47,15,False,0.1
35,25,False,0.4
27,25,False,0.2
11,29,False,0.6
63,15,False,0.2
1,63,False,0.1
1,43,False,0.1
15,33,False,0.2
19,29,False,0.1
19,59,False,0.4
41,35,False,0.2
59,57,False,0.1
11,57,False,0.5
49,13,False,0.1
3,41,False,0.1
27,9,False,0.1
23,45,False,0.2
17,41,False,0.1
4,27,False,0.1
8,43,False,0.1
63,25,False,0.5
3,11,False,0.1
55,11,False,0.1
13,37,False,0.1
10,57,False,0.1
31,29,False,0.2
57,13,False,0.1
11,62,False,0.1
35,13,False,0.1
29,15,False,0.2
11,30,False,0.1
15,61,False,0.8
45,47,False,0.1
6,63,False,0.3
41,51,False,0.1
15,41,False,0.6
43,15,False,0.2
