Time,250116
a,b,valid,Percentage_of_results
91,41,False,0.2
55,65,False,0.1
75,31,False,0.1
7,77,False,0.1
31,11,False,0.4
127,1,False,1.0
31,75,False,0.3
11,87,False,0.1
91,35,False,0.7
87,35,False,0.3
87,3,False,0.3
59,7,False,0.1
95,32,False,0.1
31,79,False,0.4
15,69,False,0.1
24,127,False,0.6
55,23,False,0.1
19,127,False,2.0
93,35,False,0.1
119,43,False,0.1
95,3,False,0.4
29,111,False,0.2
91,47,False,1.0
31,77,False,0.2
95,35,False,1.0
123,33,False,0.1
91,31,False,0.1
87,51,False,0.2
127,3,False,0.7
31,2,False,0.2
111,5,False,0.1
23,91,False,0.4
23,65,False,0.1
21,79,False,0.1
90,47,False,0.2
23,75,False,0.4
19,47,False,0.2
95,43,False,0.4
25,123,False,0.2
127,35,False,0.6
51,61,False,0.2
63,45,False,0.1
63,32,False,0.1
127,33,False,0.3
27,105,False,0.1
15,79,False,0.2
15,43,False,0.2
27,41,False,0.1
63,64,False,0.1
27,39,False,0.2
31,12,False,0.1
95,11,False,0.2
87,7,False,0.1
11,123,False,0.1
15,53,False,0.1
75,43,False,0.2
83,95,False,0.2
19,111,False,1.1
27,27,False,0.4
111,34,False,0.1
95,19,False,0.5
27,46,False,0.1
95,41,False,0.1
63,93,False,0.1
101,59,False,0.1
59,41,False,0.1
123,43,False,0.3
27,127,False,0.9
91,63,False,0.3
8,127,False,0.2
111,53,False,0.2
7,31,False,0.1
127,41,False,0.1
17,127,False,1.1
95,33,False,0.3
3,127,False,0.2
55,75,False,0.1
17,103,False,0.2
31,18,False,0.1
91,67,False,0.1
27,111,False,0.9
95,5,False,0.3
122,31,False,0.2
79,37,False,0.2
15,71,False,0.1
7,95,False,0.1
95,37,False,0.3
42,23,False,0.1
95,65,False,0.2
59,103,False,0.2
27,123,False,0.5
119,37,False,0.1
59,75,False,0.2
27,115,False,0.1
9,103,False,0.1
95,39,False,0.4
11,47,False,0.3
51,126,False,0.1
5,93,False,0.1
105,55,False,0.2
20,111,False,0.1
89,55,False,0.1
25,127,False,0.6
43,111,False,0.1
47,53,False,0.1
91,71,False,0.2
43,47,False,0.1
31,47,False,0.4
15,11,False,0.1
59,88,False,0.1
119,16,False,0.1
26,111,False,0.3
127,2,False,0.5
16,127,False,0.3
7,47,False,0.2
11,63,False,0.4
127,8,False,0.1
7,127,False,0.2
59,63,False,0.2
83,37,False,0.1
33,127,False,0.1
31,43,False,0.2
30,95,False,0.1
91,7,False,0.3
31,74,False,0.1
19,63,False,0.6
23,23,False,0.1
