Time,250085
a,b,valid,Percentage_of_results
1,59,False,2.8
1,31,False,2.4
9,59,False,1.5
1,27,False,0.8
25,27,False,0.8
47,9,False,0.9
17,63,False,4.4
9,47,False,0.1
1,55,False,0.2
17,31,False,7.0
15,11,False,0.2
17,59,False,3.8
47,17,False,0.7
33,27,False,0.2
5,27,False,0.1
3,63,False,0.2
1,63,False,6.0
19,63,False,1.0
59,25,False,0.5
9,63,False,0.8
5,59,False,0.1
15,25,False,0.4
9,58,False,0.1
13,57,False,0.1
33,15,False,0.1
17,43,False,0.7
11,11,False,0.1
47,41,False,0.1
43,31,False,0.1
25,59,False,1.9
43,25,False,0.5
15,17,False,0.3
27,43,False,0.6
43,17,False,0.2
51,9,False,0.2
19,57,False,0.2
3,59,False,1.0
15,19,False,0.1
59,21,False,0.2
11,59,False,0.7
17,27,False,4.2
63,41,False,0.4
19,59,False,0.6
49,31,False,0.3
63,9,False,1.3
23,41,False,0.4
57,27,False,0.4
17,47,False,0.6
27,33,False,0.2
9,27,False,0.6
17,39,False,0.1
13,35,False,0.1
31,9,False,0.5
9,19,False,0.1
25,11,False,0.1
63,1,False,1.3
25,57,False,0.3
27,59,False,0.3
43,59,False,0.1
63,17,False,1.8
33,63,False,0.6
41,19,False,0.1
17,15,False,1.2
27,41,False,0.6
59,17,False,0.1
15,33,False,0.1
1,43,False,0.2
27,26,False,0.1
15,1,False,0.1
25,49,False,0.1
0,63,False,0.7
49,11,False,0.1
47,29,False,0.1
27,63,False,0.1
13,59,False,0.1
37,27,False,0.3
11,63,False,0.3
31,41,False,1.2
33,31,False,0.5
3,57,False,0.1
63,25,False,0.7
49,27,False,0.4
35,59,False,0.3
41,27,False,0.7
31,49,False,0.2
1,47,False,0.2
47,3,False,0.1
25,15,False,0.1
19,11,False,0.1
25,35,False,0.2
63,10,False,0.1
29,42,False,0.1
17,25,False,0.1
19,15,False,0.3
17,30,False,0.2
3,31,False,0.2
45,27,False,0.1
27,47,False,0.2
15,57,False,0.1
47,25,False,1.0
57,41,False,0.1
25,47,False,0.1
27,35,False,0.2
28,43,False,0.1
18,47,False,0.1
11,57,False,0.2
21,25,False,0.2
37,31,False,0.1
17,19,False,0.1
41,31,False,0.1
17,11,False,0.7
27,51,False,0.2
63,13,False,0.1
61,18,False,0.1
43,27,False,0.3
25,43,False,0.8
47,1,False,0.1
9,57,False,0.1
15,9,False,0.1
15,8,False,0.1
41,25,False,0.1
11,25,False,0.1
19,31,False,0.1
13,27,False,0.1
63,21,False,0.3
63,19,False,0.3
25,63,False,0.1
19,43,False,0.6
7,15,False,0.1
41,59,False,0.5
43,55,False,0.1
31,40,False,0.1
34,23,False,0.1
21,59,False,0.1
29,43,False,0.1
25,41,False,0.3
27,9,False,0.1
23,25,False,0.1
5,31,False,0.1
25,58,False,0.2
27,49,False,0.3
61,19,False,0.1
16,63,False,0.7
7,27,False,0.1
16,27,False,0.7
15,45,False,0.1
49,19,False,0.2
31,1,False,0.3
15,14,False,0.1
31,3,False,0.2
33,23,False,0.2
63,2,False,0.2
59,9,False,0.1
33,11,False,0.1
25,3,False,0.1
54,47,False,0.1
11,47,False,0.3
19,41,False,0.2
25,31,False,0.4
27,57,False,0.1
47,19,False,0.1
47,49,False,0.2
6,63,False,0.1
51,25,False,0.1
7,47,False,0.1
43,49,False,0.1
11,41,False,0.1
10,43,False,0.1
29,11,False,0.1
9,31,False,0.3
35,43,False,0.1
11,27,False,0.3
9,26,False,0.1
5,61,False,0.1
27,3,False,0.1
63,0,False,0.3
49,26,False,0.1
61,24,False,0.2
23,35,False,0.1
31,33,False,0.7
23,11,False,0.1
63,24,False,0.2
19,62,False,0.1
63,16,False,0.3
47,7,False,0.1
35,27,False,0.1
31,35,False,0.1
31,13,False,0.1
47,43,False,0.1
19,30,False,0.1
43,57,False,0.1
33,59,False,0.2
0,31,False,0.1
16,31,False,1.9
29,3,False,0.1
39,39,False,0.1
7,43,False,0.1
27,27,False,0.1
31,45,False,0.1
47,24,False,0.1
19,58,False,0.1
31,47,False,0.1
27,29,False,0.1
31,17,False,0.1
41,63,False,0.2
63,40,False,0.3
43,51,False,0.1
27,25,False,0.2
63,33,False,0.3
2,63,False,0.1
47,11,False,0.1
55,8,False,0.1
35,29,False,0.1
1,23,False,0.1
17,23,False,0.3
17,62,False,0.1
47,63,False,0.1
31,58,False,0.2
19,45,False,0.1
21,15,False,0.1
11,43,False,0.1
21,63,False,0.2
63,32,False,0.2
7,61,False,0.1
49,23,False,0.1
11,29,False,0.1
29,35,False,0.1
57,49,False,0.1
7,31,False,0.1
16,15,False,0.2
15,49,False,0.1
31,57,False,0.1
29,57,False,0.2
25,51,False,0.1
21,19,False,0.1
29,59,False,0.1
19,47,False,0.2
29,47,False,0.1
47,45,False,0.1
23,47,False,0.2
15,27,False,0.1
63,8,False,0.2
57,59,False,0.1
5,63,False,0.1
63,34,False,0.1
4,63,False,0.1
25,25,False,0.1
27,19,False,0.2
4,47,False,0.1
59,19,False,0.1
31,2,False,0.1
15,59,False,0.1
39,25,False,0.1
57,31,False,0.1
53,27,False,0.2
63,45,False,0.1
61,25,False,0.1
29,58,False,0.1
31,25,False,0.1
61,1,False,0.1
3,27,False,0.1
10,63,False,0.1
23,63,False,0.1
63,11,False,0.2
31,43,False,0.1
32,27,False,0.1
63,35,False,0.1
31,51,False,0.1
43,16,False,0.1
24,23,False,0.1
21,43,False,0.1
20,37,False,0.1
61,57,False,0.1
29,19,False,0.1
27,58,False,0.1
51,26,False,0.1
27,11,False,0.2
59,27,False,0.1
63,49,False,0.1
13,31,False,0.1
21,31,False,0.1
57,25,False,0.1
33,51,False,0.1
23,8,False,0.1
19,27,False,0.1
16,47,False,0.1
55,51,False,0.1
29,45,False,0.1
17,57,False,0.1
49,15,False,0.1
57,57,False,0.1
37,9,False,0.1
61,41,False,0.1
18,15,False,0.1
21,47,False,0.1
17,61,False,0.1
13,61,False,0.1
63,3,False,0.1
9,51,False,0.1
31,27,False,0.1
63,5,False,0.1
48,23,False,0.1
31,11,False,0.1
61,27,False,0.1
