Time,250140
a,b,valid,Percentage_of_results
127,1,False,3.9
127,5,False,1.3
95,5,False,0.1
7,45,False,0.1
123,9,False,0.2
111,17,False,0.4
127,9,False,3.6
15,121,False,0.4
123,41,False,0.8
119,5,False,0.1
119,9,False,0.2
95,53,False,0.2
123,25,False,0.2
95,37,False,0.3
127,41,False,2.5
111,1,False,0.5
127,17,False,1.3
127,33,False,3.4
95,1,False,0.5
91,43,False,0.2
63,73,False,0.5
10,105,False,0.1
3,121,False,0.3
127,65,False,1.5
95,33,False,0.5
63,1,False,0.1
127,45,False,0.8
79,53,False,0.2
127,25,False,0.6
95,49,False,0.2
127,73,False,0.8
11,107,False,0.1
95,9,False,0.3
123,57,False,0.5
75,71,False,0.1
95,35,False,0.2
21,110,False,0.1
13,125,False,0.1
111,73,False,0.9
123,1,False,0.3
63,9,False,0.1
31,29,False,0.1
9,121,False,0.1
3,123,False,0.1
91,45,False,0.2
27,123,False,0.2
95,13,False,0.1
111,9,False,0.9
31,57,False,0.1
123,21,False,0.2
127,49,False,1.5
111,25,False,0.6
79,89,False,0.4
127,8,False,0.2
83,27,False,0.2
95,39,False,0.2
127,21,False,0.5
79,41,False,0.3
127,53,False,0.4
6,31,False,0.1
17,115,False,0.1
125,64,False,0.1
79,73,False,0.1
69,113,False,0.1
91,25,False,0.2
29,127,False,0.3
79,115,False,0.1
13,127,False,0.2
15,41,False,0.1
111,57,False,0.5
89,113,False,0.1
47,33,False,0.1
125,17,False,0.1
123,33,False,0.1
95,69,False,0.1
123,16,False,0.1
79,35,False,0.1
111,3,False,0.3
123,13,False,0.1
79,57,False,0.6
127,29,False,0.7
7,127,False,0.1
73,59,False,0.1
83,59,False,0.3
95,73,False,0.2
59,49,False,0.1
127,32,False,0.2
11,122,False,0.1
10,121,False,0.1
107,9,False,0.2
127,81,False,0.6
95,57,False,0.5
111,11,False,0.2
87,1,False,0.1
27,115,False,0.1
89,49,False,0.1
107,33,False,0.1
15,89,False,0.1
63,7,False,0.1
79,105,False,0.3
111,41,False,0.8
77,57,False,0.1
123,17,False,0.5
15,93,False,0.1
79,121,False,0.8
79,59,False,0.2
95,51,False,0.3
31,109,False,0.2
17,127,False,0.2
111,89,False,0.1
95,17,False,0.6
11,89,False,0.1
127,57,False,0.4
119,17,False,0.3
47,105,False,0.5
83,91,False,0.1
111,5,False,0.2
119,37,False,0.2
91,63,False,0.2
83,119,False,0.1
