Time,250068
a,b,valid,Percentage_of_results
61,7,False,2.1
25,7,False,0.7
63,3,False,3.1
63,5,False,2.3
59,1,False,0.3
29,7,False,1.5
45,1,False,0.2
61,5,False,2.5
7,17,False,0.1
57,7,False,1.3
29,3,False,1.0
63,1,False,7.5
9,7,False,0.2
63,0,False,0.9
1,31,False,0.1
55,5,False,0.3
25,15,False,0.8
29,31,False,1.0
53,5,False,1.0
31,5,False,0.2
31,21,False,0.5
11,35,False,0.2
25,23,False,0.4
55,1,False,1.1
29,19,False,0.5
61,1,False,2.1
31,3,False,1.2
29,15,False,0.8
25,21,False,0.1
21,21,False,0.1
29,6,False,0.1
55,2,False,0.1
61,19,False,0.3
5,3,False,0.1
25,31,False,0.6
61,3,False,3.3
55,7,False,0.1
15,43,False,0.2
53,3,False,1.1
27,39,False,0.8
9,39,False,0.2
29,27,False,0.3
61,2,False,0.5
15,49,False,0.3
55,3,False,0.5
1,47,False,0.1
25,63,False,0.8
47,1,False,0.4
61,15,False,0.2
31,19,False,0.2
9,59,False,0.3
15,35,False,0.3
13,15,False,0.4
21,3,False,0.3
63,33,False,1.6
59,7,False,0.3
23,33,False,0.5
17,13,False,0.1
7,43,False,0.1
31,35,False,2.2
14,35,False,0.1
61,13,False,0.3
29,35,False,0.7
11,39,False,0.3
53,7,False,0.5
31,33,False,1.5
57,5,False,0.4
29,13,False,0.3
63,35,False,0.6
31,1,False,0.4
21,7,False,0.4
63,7,False,0.4
31,7,False,0.2
29,47,False,0.3
63,9,False,0.8
9,47,False,0.3
25,39,False,0.2
55,14,False,0.1
19,39,False,0.2
27,33,False,0.5
53,15,False,0.3
27,63,False,0.2
29,23,False,0.6
59,5,False,0.3
59,33,False,0.1
25,43,False,0.1
11,47,False,0.2
57,1,False,0.1
14,59,False,0.2
55,9,False,0.4
25,55,False,0.2
27,47,False,0.4
19,47,False,0.1
31,43,False,0.3
23,9,False,0.1
61,11,False,0.7
53,1,False,0.2
9,27,False,0.1
49,7,False,0.1
47,11,False,0.1
47,0,False,0.1
21,31,False,0.2
31,37,False,0.8
55,33,False,0.2
17,47,False,0.2
9,63,False,0.6
15,33,False,0.3
15,51,False,0.2
