Time,142789
a,b,valid,Percentage_of_results
47,39,False,0.1
31,37,False,0.2
75,55,False,0.2
127,21,False,0.5
89,63,False,0.1
111,33,False,0.3
127,53,False,1.7
89,53,False,0.3
75,37,False,0.3
13,39,False,0.1
95,37,False,0.6
125,21,False,0.3
55,21,False,0.2
57,51,False,0.2
105,55,False,0.5
115,53,False,0.7
75,53,False,0.6
1,53,False,0.1
123,53,False,2.1
99,21,False,0.2
59,117,False,0.1
127,37,False,0.8
122,53,False,0.2
31,53,False,0.8
111,53,False,0.7
127,17,False,0.3
89,23,False,0.4
57,55,False,0.3
115,61,False,0.2
117,53,False,0.3
91,56,False,0.1
45,55,False,0.1
91,85,False,0.2
45,39,False,0.1
107,23,False,0.4
55,53,False,0.3
127,33,False,0.4
107,53,False,1.7
109,55,False,0.5
77,79,False,0.1
63,37,False,0.9
95,53,False,1.0
105,23,False,0.4
27,53,False,0.5
77,17,False,0.1
123,85,False,0.3
75,63,False,0.1
61,29,False,0.1
27,21,False,0.3
79,55,False,0.4
43,23,False,0.1
103,55,False,0.2
45,51,False,0.3
47,53,False,0.6
101,55,False,0.1
27,61,False,0.3
65,63,False,0.1
75,79,False,0.1
31,21,False,0.1
15,19,False,0.1
61,54,False,0.1
91,53,False,1.4
57,53,False,0.5
121,37,False,0.2
85,55,False,0.1
37,91,False,0.1
111,49,False,0.2
31,87,False,0.1
59,63,False,0.2
115,49,False,0.2
11,47,False,0.1
31,69,False,0.1
111,61,False,0.1
13,33,False,0.1
123,21,False,0.9
95,1,False,0.1
123,37,False,0.3
21,55,False,0.1
79,21,False,0.3
123,23,False,0.3
9,87,False,0.1
121,53,False,0.8
91,37,False,0.2
125,61,False,0.1
111,37,False,0.6
115,21,False,0.4
127,85,False,0.2
91,61,False,0.1
47,33,False,0.3
10,63,False,0.1
11,93,False,0.1
77,55,False,0.4
13,55,False,0.1
3,18,False,0.1
15,55,False,0.2
31,23,False,0.2
103,52,False,0.1
93,127,False,0.1
91,55,False,0.2
125,53,False,0.6
39,49,False,0.1
122,55,False,0.3
63,51,False,0.1
75,22,False,0.1
63,89,False,0.1
23,55,False,0.1
43,53,False,0.2
62,55,False,0.1
43,69,False,0.1
54,63,False,0.1
13,23,True,0.1
8,53,False,0.1
123,52,False,0.3
75,1,False,0.1
101,53,False,0.2
9,55,False,0.2
43,55,False,0.3
107,37,False,0.5
83,109,False,0.1
3,49,False,0.1
79,53,False,0.7
70,55,False,0.1
99,37,False,0.1
93,35,False,0.1
111,45,False,0.1
9,21,False,0.1
62,49,False,0.1
85,21,False,0.1
107,55,False,0.5
53,55,False,0.2
89,55,False,0.1
115,37,False,0.1
41,55,False,0.2
127,49,False,0.9
117,51,False,0.1
35,53,False,0.2
119,21,False,0.4
83,53,False,0.1
77,51,False,0.1
25,29,False,0.1
62,35,False,0.1
93,53,False,0.6
51,53,False,0.1
107,49,False,0.2
85,53,False,0.1
125,37,False,0.2
111,21,False,0.7
93,55,False,0.3
88,49,False,0.1
31,29,False,0.1
95,5,False,0.3
109,53,False,0.3
117,21,False,0.1
29,50,False,0.1
27,49,False,0.1
46,63,False,0.1
107,45,False,0.1
113,55,False,0.1
125,55,False,0.5
119,49,False,0.2
109,39,False,0.2
41,23,False,0.2
117,55,False,0.1
35,55,False,0.3
47,21,False,0.1
121,29,False,0.1
121,45,False,0.1
63,55,False,0.2
29,55,False,0.2
63,53,False,0.6
94,63,False,0.2
111,17,False,0.2
57,33,False,0.2
127,51,False,0.2
105,21,False,0.3
47,87,False,0.1
91,21,False,0.4
15,37,False,0.3
9,31,False,0.1
93,77,False,0.1
127,20,False,0.3
59,87,False,0.2
59,47,False,0.1
47,23,False,0.3
29,85,False,0.1
61,53,False,0.2
