Time,160624
a,b,valid,Percentage_of_results
31,25,False,0.2
23,73,False,0.4
58,105,False,0.2
49,107,False,0.1
127,37,False,0.1
19,73,False,0.1
51,41,False,0.1
43,59,False,0.3
29,67,False,0.1
23,106,False,0.1
123,9,False,0.7
27,49,False,0.3
63,73,False,1.0
7,81,False,0.1
63,81,False,0.3
59,41,False,1.0
63,33,False,0.9
122,11,False,0.1
6,77,False,0.1
30,57,False,0.1
89,41,False,0.1
58,57,False,0.4
83,123,False,0.1
26,57,False,0.3
127,1,False,1.0
115,9,False,0.1
62,57,False,1.1
43,9,False,0.1
19,89,False,0.1
111,33,False,0.2
62,93,False,0.1
58,9,False,0.1
56,73,False,0.1
127,49,False,0.4
127,41,False,1.1
39,73,False,0.2
89,57,False,0.4
59,17,False,0.1
94,57,False,0.4
59,121,False,0.2
27,121,False,0.4
55,65,False,0.1
59,77,False,0.5
55,89,False,0.1
59,21,False,0.1
30,41,False,0.2
63,41,False,0.6
26,105,False,0.1
25,91,False,0.1
115,25,False,0.1
26,33,False,0.1
26,25,False,0.1
51,89,False,0.3
123,67,False,0.2
63,13,False,0.1
47,11,False,0.1
59,9,False,0.5
123,33,False,0.5
111,37,False,0.2
25,89,False,0.1
31,45,False,0.1
15,45,False,0.1
46,73,False,0.1
25,57,False,0.1
59,76,False,0.1
63,43,False,0.2
31,17,False,0.1
63,65,False,0.7
27,65,False,0.1
59,53,False,0.1
63,97,False,0.1
63,9,False,1.7
78,35,False,0.1
59,49,False,0.3
30,25,False,0.2
56,57,False,0.2
53,91,False,0.1
47,99,False,0.1
62,9,False,0.5
59,5,False,0.1
106,41,False,0.1
41,111,False,0.1
22,121,False,0.2
123,65,False,0.2
50,61,False,0.1
47,42,False,0.1
46,57,False,0.2
62,11,False,0.2
59,73,False,0.8
27,45,False,0.2
26,121,False,0.5
31,112,False,0.1
55,105,False,0.4
122,25,False,0.2
59,33,False,0.3
122,57,False,0.3
55,107,False,0.1
54,105,False,0.3
63,25,False,0.4
98,61,False,0.1
31,73,False,0.2
91,27,False,0.1
19,107,False,0.1
51,93,False,0.2
55,109,False,0.1
15,99,False,0.1
63,45,False,0.2
45,33,False,0.1
59,105,False,0.3
23,65,False,0.1
99,25,False,0.1
55,73,False,0.4
115,41,False,0.1
107,55,False,0.1
43,81,False,0.1
47,74,False,0.1
127,89,False,0.1
123,40,False,0.2
34,127,False,0.1
51,105,False,0.1
60,41,False,0.1
47,57,False,0.2
59,89,False,0.9
79,17,False,0.1
123,41,False,0.6
27,89,False,0.1
15,41,False,0.2
58,73,False,0.3
48,41,False,0.1
83,57,False,0.1
47,83,False,0.1
7,105,False,0.1
126,59,False,0.2
19,41,False,0.1
63,1,False,1.0
127,9,False,0.6
61,58,False,0.1
63,114,False,0.1
39,81,False,0.1
42,33,False,0.1
59,43,False,0.5
61,41,False,0.1
58,41,False,0.3
43,19,False,0.1
35,77,False,0.1
123,8,False,0.1
59,57,False,0.5
123,25,False,0.2
62,41,False,0.5
125,41,False,0.2
23,88,False,0.1
62,1,False,0.1
95,45,False,0.1
27,105,False,0.2
59,1,False,0.2
95,89,False,0.3
59,37,False,0.2
91,9,False,0.2
13,54,False,0.1
54,77,False,0.1
31,57,False,0.2
63,89,False,0.9
59,35,False,0.1
62,61,False,0.2
59,97,False,0.1
50,121,False,0.1
127,33,False,0.6
46,123,False,0.2
62,13,False,0.1
123,17,False,0.4
38,109,False,0.1
47,9,False,0.2
122,41,False,0.2
31,74,False,0.1
47,73,False,0.2
63,75,False,0.3
63,90,False,0.1
26,107,False,0.1
46,33,False,0.1
57,81,False,0.1
47,81,False,0.1
123,57,False,0.2
115,45,False,0.1
126,9,False,0.6
120,57,False,0.1
15,8,False,0.1
123,56,False,0.1
47,105,False,0.3
30,107,False,0.2
43,41,False,0.1
58,59,False,0.2
63,91,False,0.2
14,25,False,0.1
11,89,False,0.1
87,105,False,0.1
58,43,False,0.2
62,105,False,0.4
50,65,False,0.1
59,107,False,0.2
126,57,False,0.2
58,109,False,0.2
31,81,False,0.1
23,121,False,0.2
27,109,False,0.1
57,57,False,0.1
46,9,False,0.1
62,33,False,0.2
59,11,False,0.1
123,53,False,0.2
47,97,False,0.2
15,1,False,0.1
59,72,False,0.2
127,17,False,0.4
30,59,False,0.2
62,25,False,0.5
60,73,False,0.1
54,121,False,0.1
26,41,False,0.1
109,37,False,0.1
111,43,False,0.1
127,25,False,0.4
95,73,False,0.1
126,43,False,0.2
59,8,False,0.2
10,59,False,0.1
49,59,False,0.1
45,99,False,0.1
46,49,False,0.1
27,41,False,0.3
58,37,False,0.1
62,43,False,0.1
15,57,False,0.1
15,65,False,0.1
47,95,False,0.1
29,57,False,0.1
118,89,False,0.2
21,50,False,0.1
47,0,False,0.1
31,105,False,0.2
27,58,False,0.1
47,89,False,0.1
57,25,False,0.1
63,35,False,0.2
95,8,False,0.2
109,47,False,0.1
29,93,False,0.1
106,57,False,0.2
55,77,False,0.1
47,121,False,0.1
43,105,False,0.1
52,111,False,0.1
111,73,False,0.1
12,51,False,0.1
44,31,False,0.1
95,50,False,0.1
47,75,False,0.1
123,45,False,0.2
61,113,False,0.1
61,99,False,0.1
63,10,False,0.1
114,61,False,0.1
127,5,False,0.3
59,85,False,0.1
31,41,False,0.6
111,83,False,0.1
60,89,False,0.1
54,91,False,0.1
21,123,False,0.1
26,79,False,0.1
63,115,False,0.1
121,17,False,0.1
126,13,False,0.1
94,9,False,0.1
7,123,False,0.1
62,45,False,0.1
62,121,False,0.3
122,45,False,0.2
45,49,False,0.1
45,111,False,0.1
63,105,False,0.2
26,61,False,0.1
111,41,False,0.1
5,105,False,0.1
42,123,False,0.1
31,1,False,0.2
91,33,False,0.2
107,25,False,0.1
17,113,False,0.1
95,57,False,0.1
122,75,False,0.1
91,57,False,0.2
46,121,False,0.2
22,73,False,0.1
27,57,False,0.1
63,17,False,0.3
25,47,False,0.1
95,41,False,0.2
53,77,False,0.1
111,9,False,0.1
46,27,False,0.1
123,1,False,0.2
25,121,False,0.3
51,57,False,0.4
105,51,False,0.1
