Time,249976
a,b,valid,Percentage_of_results
27,1,False,0.8
3,13,False,0.7
25,3,False,0.3
27,9,False,0.6
1,27,False,2.7
5,15,False,0.9
19,9,False,0.7
23,13,True,0.5
9,31,False,1.2
11,15,False,0.3
29,7,False,0.6
31,1,False,4.8
7,5,False,0.2
1,11,False,0.3
1,25,False,0.8
1,31,False,13.2
23,9,False,1.0
1,7,False,0.2
31,5,False,3.9
13,7,False,0.5
25,1,False,0.2
3,25,False,2.6
29,1,False,1.2
1,15,False,1.8
15,5,False,1.1
23,1,False,0.6
27,17,False,0.4
11,27,False,0.1
13,3,False,0.1
5,3,False,0.1
7,25,False,0.6
21,13,False,0.7
9,23,False,0.2
21,17,False,0.3
25,19,False,0.1
3,27,False,2.4
9,15,False,1.8
3,15,False,0.5
5,11,False,0.3
13,1,False,0.1
5,13,False,0.6
25,11,False,0.3
27,6,False,0.2
7,9,False,0.7
17,9,False,0.3
27,3,False,0.2
27,5,False,0.6
11,1,False,0.1
19,17,False,0.1
27,13,False,0.2
1,19,False,0.1
15,21,False,0.4
13,23,True,0.1
11,23,False,0.2
23,17,False,0.1
3,31,False,3.6
21,23,False,0.1
17,15,False,0.5
17,27,False,0.2
31,17,False,0.2
25,9,False,0.3
13,15,False,0.5
25,17,False,0.1
31,3,False,0.4
17,13,False,0.1
3,9,False,0.5
11,11,False,0.2
7,13,False,0.5
9,7,False,0.1
19,3,False,0.1
31,13,False,0.6
1,29,False,2.5
27,7,False,0.2
1,1,False,0.1
15,13,False,0.7
23,5,False,0.5
11,19,False,0.2
29,3,False,0.4
17,23,False,0.1
19,13,False,0.4
19,25,False,0.8
3,29,False,4.2
5,8,False,0.1
29,5,False,1.3
9,21,False,0.1
15,1,False,0.4
1,13,False,0.7
19,15,False,0.6
13,5,False,0.3
1,9,False,0.1
9,13,False,0.5
19,11,False,0.1
29,15,False,0.1
25,15,False,0.1
7,17,False,0.3
13,17,False,0.1
13,13,False,0.3
11,29,False,0.6
15,7,False,0.4
21,25,False,0.1
19,1,False,0.2
31,7,False,0.3
21,1,False,0.1
17,31,False,0.2
19,27,False,0.5
11,17,False,0.1
2,27,False,0.8
29,0,False,0.4
17,1,False,0.1
5,31,False,0.7
17,2,False,0.1
17,14,False,0.1
19,31,False,0.2
1,23,False,0.2
13,11,False,0.1
19,29,False,0.4
9,29,False,0.4
9,11,False,0.1
2,29,False,0.1
5,9,False,0.2
21,3,False,0.1
27,25,False,0.2
15,9,False,0.2
31,9,False,0.4
21,27,False,0.1
3,19,False,0.2
13,6,False,0.1
3,17,False,0.1
21,5,False,0.2
11,16,False,0.1
25,13,False,0.4
2,25,False,0.2
3,23,False,0.1
31,4,False,0.2
5,19,False,0.1
0,23,False,0.1
29,6,False,0.1
10,25,False,0.1
11,13,False,0.5
3,11,False,0.2
11,31,False,0.6
11,9,False,0.1
5,27,False,0.2
21,9,False,0.4
25,25,False,0.1
5,25,False,0.2
29,21,False,0.2
31,0,False,0.3
1,30,False,0.2
25,7,False,0.4
3,6,False,0.1
9,19,False,0.2
15,3,False,0.1
0,27,False,0.2
0,31,False,0.4
13,9,False,0.1
3,30,False,0.5
1,28,False,0.4
29,17,False,0.2
27,21,False,0.1
7,15,False,0.2
7,7,False,0.1
7,29,False,0.7
13,4,False,0.1
25,14,False,0.2
21,11,False,0.1
3,26,False,0.1
27,18,False,0.1
25,5,False,0.2
23,19,False,0.1
5,29,False,0.4
11,21,False,0.1
0,25,False,0.2
15,15,False,0.1
17,11,False,0.1
9,5,False,0.1
3,12,False,0.1
5,23,False,0.1
11,14,False,0.1
9,22,False,0.1
2,31,False,0.3
15,29,False,0.1
11,7,False,0.1
5,5,False,0.1
7,23,False,0.1
7,21,False,0.1
15,17,False,0.1
25,31,False,0.1
21,14,False,0.1
3,24,False,0.1
9,9,False,0.1
9,27,False,0.1
21,4,False,0.1
25,12,False,0.1
27,0,False,0.1
27,16,False,0.1
21,21,False,0.1
21,7,False,0.1
29,13,False,0.2
27,14,False,0.1
13,29,False,0.1
19,21,False,0.1
31,2,False,0.1
0,13,False,0.1
0,24,False,0.1
29,9,False,0.2
3,14,False,0.1
1,14,False,0.1
11,30,False,0.1
29,2,False,0.1
29,4,False,0.1
21,0,False,0.1
25,21,False,0.1
27,4,False,0.1
22,17,False,0.1
29,8,False,0.1
15,20,False,0.1
13,25,False,0.1
19,30,False,0.1
25,2,False,0.1
7,27,False,0.1
31,12,False,0.1
9,28,False,0.1
18,25,False,0.1
