Time,124467
a,b,valid,Percentage_of_results
21,63,False,0.9
23,61,False,0.8
21,47,False,1.6
9,59,False,0.6
33,43,False,0.1
9,63,False,1.6
23,45,False,1.2
21,45,False,1.1
13,43,False,0.6
25,35,False,0.1
45,45,False,0.4
7,45,False,1.0
19,51,False,0.2
11,25,False,0.1
11,57,False,0.6
13,49,False,0.1
9,27,False,0.2
13,47,False,0.4
3,61,False,0.8
31,41,False,0.5
53,39,False,0.1
51,5,False,0.1
41,43,False,0.4
21,51,False,0.1
13,37,False,0.1
21,59,False,0.2
21,39,False,0.4
25,51,False,0.2
25,63,False,0.7
19,57,False,0.2
25,53,False,0.1
21,31,False,0.4
39,45,False,0.4
21,61,False,1.3
5,63,False,1.9
23,55,False,0.3
35,49,False,0.1
9,61,False,0.6
15,57,False,0.3
27,53,False,0.2
33,59,False,0.2
27,41,False,0.5
53,43,False,0.3
13,61,False,0.8
29,63,False,0.2
17,43,False,0.3
15,61,False,0.4
7,59,False,0.2
55,37,False,0.1
33,47,False,0.4
11,47,False,0.4
5,47,False,1.3
7,47,False,0.7
49,33,False,0.3
37,47,False,0.7
17,63,False,0.8
17,51,False,0.2
17,59,False,0.3
23,53,False,0.3
41,1,False,0.1
13,55,False,0.2
17,61,False,0.3
51,41,False,0.3
19,37,False,0.1
29,53,False,0.2
13,45,False,0.5
59,9,False,0.1
15,41,False,0.3
9,49,False,0.2
23,51,False,0.1
23,41,False,0.4
15,37,False,0.1
51,25,False,0.1
49,15,False,0.2
9,25,False,0.2
23,35,False,0.2
29,51,False,0.2
53,3,False,0.2
31,45,False,0.2
21,29,False,0.1
29,59,False,0.6
27,61,False,0.2
9,47,False,0.8
29,45,False,0.4
19,43,False,0.3
1,63,False,1.1
23,43,False,0.4
23,25,False,0.1
17,47,False,0.5
5,61,False,2.0
6,61,False,0.1
43,25,False,0.1
1,61,False,0.8
39,25,False,0.1
21,13,False,0.1
35,9,False,0.1
13,59,False,0.5
37,45,False,0.4
55,43,False,0.3
43,41,False,0.4
25,47,False,0.4
63,13,False,0.1
37,25,False,0.1
27,55,False,0.1
35,13,False,0.1
29,21,False,0.1
45,44,False,0.1
25,59,False,0.5
17,17,False,0.1
29,25,False,0.1
53,45,False,0.4
3,63,False,0.5
21,55,False,0.3
13,63,False,1.1
3,59,False,0.1
11,44,False,0.1
7,57,False,0.5
23,47,False,0.6
7,43,False,0.2
19,29,False,0.2
51,45,False,0.5
13,57,False,0.7
63,1,False,0.1
41,55,False,0.1
23,59,False,0.2
19,53,False,0.1
27,25,False,0.2
29,43,False,0.6
45,59,False,0.2
9,41,False,0.2
1,31,False,0.2
7,37,False,0.1
17,57,False,0.2
29,29,False,0.1
49,25,False,0.1
9,57,False,0.3
23,11,False,0.1
37,7,False,0.2
29,57,False,0.4
7,41,False,0.3
49,45,False,0.2
3,53,False,0.1
45,47,False,0.1
6,57,False,0.1
19,49,False,0.1
15,63,False,0.1
25,45,False,0.4
47,41,False,0.4
5,43,False,0.4
31,43,False,0.2
3,45,False,0.3
27,47,False,0.1
55,45,False,0.3
25,57,False,0.3
27,17,False,0.1
6,47,False,0.1
3,57,False,0.4
53,15,False,0.1
29,61,False,0.5
49,41,False,0.1
19,45,False,0.5
5,11,False,0.1
39,7,False,0.1
45,26,False,0.1
23,63,False,0.1
53,13,False,0.4
31,61,False,0.1
37,29,False,0.2
55,41,False,0.6
31,29,False,0.2
11,51,False,0.1
27,45,False,0.2
21,41,False,0.4
23,57,False,0.3
51,29,False,0.1
35,41,False,0.1
13,29,False,0.1
22,45,False,0.1
53,35,False,0.1
9,43,False,0.2
5,59,False,0.5
1,43,False,0.3
55,33,False,0.1
3,44,False,0.1
23,54,False,0.1
59,33,False,0.1
53,41,False,0.1
43,43,False,0.1
39,47,False,0.2
19,47,False,0.3
7,61,False,0.6
41,45,False,0.4
59,43,False,0.2
13,40,False,0.1
41,25,False,0.1
15,45,False,0.3
55,47,False,0.3
39,15,False,0.1
49,37,False,0.5
35,25,False,0.1
35,47,False,0.2
37,31,False,0.2
37,39,False,0.1
13,27,False,0.2
29,1,False,0.1
11,43,False,0.2
61,43,False,0.4
37,33,False,0.1
3,47,False,0.5
29,37,False,0.1
1,62,False,0.1
25,49,False,0.1
63,33,False,0.4
57,11,False,0.1
23,37,False,0.3
1,51,False,0.1
9,29,False,0.2
63,49,False,0.1
57,51,False,0.1
63,41,False,0.3
47,19,False,0.1
27,51,False,0.2
29,58,False,0.1
41,59,False,0.2
21,15,False,0.1
61,9,False,0.2
1,41,False,0.1
5,39,False,0.3
1,45,False,0.2
21,37,False,0.2
53,27,False,0.1
5,45,False,0.5
19,42,False,0.1
19,19,False,0.1
5,31,False,0.2
11,29,False,0.1
1,59,False,0.2
3,62,False,0.1
37,15,False,0.1
19,21,False,0.1
4,63,False,0.1
25,61,False,0.4
25,41,False,0.3
17,45,False,0.1
29,47,False,0.2
63,21,False,0.1
39,37,False,0.1
5,29,False,0.1
19,59,False,0.2
3,51,False,0.1
57,37,False,0.1
1,11,False,0.1
13,25,False,0.2
41,57,False,0.1
41,49,False,0.1
55,19,False,0.1
17,55,False,0.3
37,43,False,0.4
5,37,False,0.1
59,41,False,0.2
5,53,False,0.1
11,63,False,0.4
60,45,False,0.1
45,63,False,0.2
52,43,False,0.1
23,39,False,0.2
5,55,False,0.3
7,29,False,0.1
39,13,False,0.1
37,63,False,0.4
11,59,False,0.5
39,43,False,0.2
9,55,False,0.1
27,63,False,0.3
15,47,False,0.1
51,43,False,0.1
59,45,False,0.2
1,57,False,0.2
9,60,False,0.2
21,43,False,0.1
15,59,False,0.1
63,17,False,0.1
51,1,False,0.1
51,55,False,0.1
19,63,False,0.4
29,41,False,0.1
51,15,False,0.1
37,41,False,0.3
47,56,False,0.1
25,55,False,0.1
7,13,False,0.1
7,15,False,0.1
61,51,False,0.2
47,25,False,0.2
45,11,False,0.1
39,9,False,0.1
43,13,False,0.2
31,53,False,0.1
9,45,False,0.1
43,9,False,0.1
53,47,False,0.4
47,43,False,0.1
55,39,False,0.1
47,45,False,0.2
17,53,False,0.2
19,61,False,0.2
19,41,False,0.1
21,57,False,0.2
14,57,False,0.1
43,59,False,0.1
43,57,False,0.3
57,47,False,0.1
47,13,False,0.1
17,39,False,0.3
47,27,False,0.1
33,39,False,0.1
62,25,False,0.1
53,37,False,0.2
