n59989,clocal+knownBit,circuit8,gap1,graph7
Time,
a,b,valid,frequency
235,255,False,4
249,253,False,2
239,191,False,2
253,221,False,3
191,239,False,1
249,207,False,1
217,253,False,3
243,247,False,1
237,249,False,2
241,253,False,1
233,253,False,1
231,243,False,3
187,239,False,3
239,217,False,1
211,247,False,5
207,249,False,1
253,235,False,3
239,247,False,4
231,255,False,8
237,253,False,5
191,207,False,3
235,253,False,2
173,255,False,5
191,235,False,2
245,245,False,1
167,255,False,5
243,231,False,3
239,249,False,2
219,227,False,2
195,255,False,5
225,221,False,1
213,245,False,1
225,229,False,1
185,233,False,1
213,233,False,1
255,255,False,3
255,223,False,1
255,247,False,1
251,255,False,3
249,255,False,2
255,189,False,3
255,175,False,3
223,191,False,4
255,243,False,1
255,237,False,4
219,255,False,4
237,255,False,1
191,247,False,3
255,159,False,2
253,237,False,2
223,159,False,1
239,223,False,1
187,255,False,6
247,247,False,1
255,205,False,3
253,189,False,3
223,251,False,4
245,231,False,1
229,255,False,6
243,239,False,5
239,251,True,1
255,241,False,2
245,247,False,3
233,255,False,2
255,227,False,3
221,249,False,1
175,255,False,6
219,235,False,3
251,215,False,4
251,227,False,1
251,159,False,1
245,207,False,1
253,213,False,1
233,247,False,1
187,251,False,4
227,255,False,5
219,239,False,6
253,181,False,4
171,255,False,2
255,187,False,2
215,243,False,2
247,163,False,2
213,239,False,2
175,247,False,2
231,251,False,4
235,207,False,3
231,219,False,4
229,253,False,1
221,241,False,2
231,247,False,3
235,243,False,4
229,251,False,2
235,191,False,2
253,233,False,1
207,219,False,1
229,247,False,4
213,249,False,3
253,227,False,1
231,213,False,2
199,255,False,3
235,249,False,3
203,255,False,4
251,199,False,1
175,251,False,2
227,223,False,2
241,249,False,2
173,245,False,2
187,207,False,1
227,183,False,4
187,245,False,2
219,207,False,1
239,233,False,1
227,251,False,2
173,249,False,1
215,229,False,1
187,233,False,1
211,235,False,3
225,253,False,1
221,235,False,2
231,233,False,1
241,215,False,1
231,227,False,3
247,209,False,1
221,217,False,2
229,227,False,1
179,231,False,1
199,245,False,2
227,219,False,1
235,185,False,1
163,247,False,2
181,237,False,2
211,203,False,1
139,253,False,2
139,239,False,1
173,169,False,1
177,237,False,1
209,167,False,2
195,221,False,2
255,253,False,2
247,255,False,5
223,239,False,4
253,253,False,3
221,255,False,4
223,223,False,3
247,223,False,3
245,251,False,2
191,255,False,3
247,235,False,1
239,235,False,4
247,207,False,1
251,231,False,2
247,219,False,2
255,231,False,1
239,237,False,3
251,219,False,3
255,151,False,2
207,255,False,3
253,207,False,2
245,253,False,4
255,229,False,2
239,215,False,1
237,251,False,1
255,211,False,2
185,255,False,3
253,243,False,1
189,253,False,3
191,251,False,2
251,175,False,2
247,221,False,3
207,247,False,3
247,237,False,2
243,251,False,3
243,219,False,2
223,231,False,1
215,251,False,6
157,251,False,3
223,187,False,3
247,211,False,1
249,249,False,1
245,175,False,1
207,253,False,5
231,253,False,2
227,239,False,1
249,233,False,1
253,185,False,1
233,239,False,3
247,203,False,2
241,239,False,3
255,203,False,3
211,255,False,9
231,215,False,1
217,235,False,2
235,245,False,2
251,157,False,2
247,143,False,1
241,247,False,1
235,223,False,3
207,235,False,3
223,185,False,3
229,239,False,2
255,169,False,3
243,207,False,4
